element_type,osmid,amenity,amperage,authentication:short_message,capacity,operator,ref,socket:type2,source,source:delivery_date,voltage,geometry,brand,brand:wikidata,brand:wikipedia,name,opening_hours,operator:wikidata,operator:wikipedia,note:de,authentication:membership_card,payment:account_cards,description,access,authentication:app,authentication:nfc,contact:phone,contact:website,fee,motorcar,parking:fee,socket:type2:output,addr:suburb,wheelchair,socket:type2:current,socket:type2:voltage,survey:date,payment:mastercard,payment:paypal,payment:visa,location,authentication:phone_call,layer,level,socket:schuko,short_name,website,charge,payment:american_express,payment:sepa,payment:vpay,comment,addr:city,addr:housenumber,addr:postcode,addr:street,phone,bicycle,authentication:none,socket:chademo,socket:type2_combo,scooter,socket:chademo:output,socket:type2_combo:output,truck,camera:direction,camera:mount,camera:type,highway,man_made,surveillance,surveillance:type,surveillance:zone,socket:type1_combo,note,covered,ref:EU:EVSE,payment:credit_cards,addr:country,hgv,maxstay,noname,output,charging_station:output,network,description:de,socket:usb,socket:tesla_supercharger_ccs,start_date,socket:type2_cable,fixme,lit,support,payment:maestro,payment:mea,object:city,object:country,object:housenumber,object:postcode,object:street,mapillary,bus,payment:bank_transfer,amenity:wikipedia,socket:tesla_supercharger_ccs:output,socket:type2_cable:output,payment:Giro-e,payment:Ladekarte,payment:app,payment:qr_code,lamp_mount,lamp_type,payment:cards,payment:contactless,check_date,small_electric_vehicle,motor_vehicle,manufacturer,payment:nfc,authentication:contactless,contact:email,maxstay:conditional,name:en,payment:cash,payment:membership_card,socket:type2_combo:current,socket:type2_combo:voltage,socket:device:USB-A,socket:device:USB-C,parking:lane:charge:conditional,socket:type1:output,email,image,image:0,image:1,nodes,parking,parking:orientation,surface,capacity:disabled,parking_space,orientation
node,1272843214,charging_station,32,yes,2,RWE-Effizienz,BA-0507-7 / BA-0498-8,2,"RWE Effizienz GmbH, Dortmund",2011/01/17,400,POINT (13.4162781 52.5194901),,,,,,,,Grunerstraße; Parkhaus ALEXA Säule Links,,,Parkhaus Ebene P -1 Platz A14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1272843215,charging_station,32,yes,2,Innogy,BA-0879-4;BA-0880-5,2,,,400,POINT (13.3897356 52.5156102),Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1530453608,charging_station,32,yes,2,Innogy,BA-0725-9 / BA-0721-3,2,,,400,POINT (13.4031422 52.5338952),Innogy,Q2124721,de:Innogy,Innogy,24/7,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,Veteranenstraße / Fehrbelliner Straße,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1605143588,charging_station,32,,2,Vattenfall,,2,,,,POINT (13.3284141 52.5076258),,,,Vattenfall Ladesäule,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1800765521,charging_station,32,yes,2,RWE-Effizienz,BA-9247-3 / BA-9259-4,2,,,,POINT (13.3236074 52.4750617),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1808988262,charging_station,,,2,Innogy,BD-1738-2;BD-1737-6,2,,,,POINT (13.4435393 52.4840615),Innogy,Q2124721,de:Innogy,Innogy,24/7,Q2124721,de:Innogy,,,,,,,yes,+49 800 2255793,https://www.epowerdirect.com/,yes,yes,no,22 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1813041526,charging_station,,,2,Innogy,,,,,,POINT (13.343491 52.5050191),Innogy,Q2124721,de:Innogy,RWE Autostrom,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,1863169238,charging_station,32,yes,2,Innogy,BA-2114-9 / BA-2092-2,2,,,,POINT (13.5877711 52.5109131),Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2021286658,charging_station,32,yes,2,RWE-Effizienz,BA-2319-9 / BA-2308-4,2,,,,POINT (13.2274076 52.5286025),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2180068985,charging_station,32,yes,2,RWE-Effizienz,BA-9369-1 / BA-9391-5,2,,,,POINT (13.5265266 52.4811281),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2304892034,charging_station,32,yes,2,RWE-Effizienz,BA-9269-2 / BA-9246-7,2,,,,POINT (13.6121456 52.5128338),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2361317277,charging_station,32,yes,2,RWE-Effizienz,BA-2080-1 / BA-2069-2,2,,,,POINT (13.4240035 52.4860926),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2494363157,charging_station,32,yes,2,RWE-Effizienz,BA-0717-3 / BA-0719-6,2,,,,POINT (13.3248397 52.5622928),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2619607794,charging_station,32,yes,2,RWE-Effizienz,BA-1214-3 / BA-1232-7,2,,,,POINT (13.3869166 52.440041),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2621930687,charging_station,32,yes,2,RWE-Effizienz,BA-9287-7 / BA-9249-6,2,,,,POINT (13.4661717 52.5229941),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2621930688,charging_station,32,yes,2,RWE-Effizienz,BA-2166-2 / BA-2167-9,2,,,,POINT (13.5012126 52.54837),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2625584866,charging_station,32,,3,Lautlos durch Deutschland,,2,,,,POINT (13.3824281 52.5122021),,,,,,,,,,,Betreuung durch das Geschäft gegenüber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2625607659,charging_station,32;16,,2,Vattenfall,,2,,,,POINT (13.3895211 52.5111489),,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2625969061,charging_station,32,yes,2,RWE-Effizienz,,2,survey,,400,POINT (13.3894021 52.5094322),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2628752233,charging_station,32,yes,2,Innogy,BA-2337-2 / BA-2303-3,2,,,,POINT (13.3711718 52.4693553),Innogy,Q2124721,de:Innogy,Innogy,24/7,Q2124721,de:Innogy,,yes,,,,,,,,yes,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655325123,charging_station,32,yes,2,RWE-Effizienz,BA-2072-6 / BA-2082-4,2,,,,POINT (13.4570142 52.4731897),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655446845,charging_station,32,,2,Vattenfall,015 002,2,,,,POINT (13.388575 52.5496895),,,,,,,,,yes,,Parkhaus Platz A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655446849,charging_station,32,,2,thenewmotion,,2,,,,POINT (13.3886643 52.5496895),,,,,,,,,yes,,Parkhaus Platz A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655704130,charging_station,32,yes,2,RWE-Effizienz,BA-9373-1/ BA-9365-6,2,,,,POINT (13.4475424 52.4777464),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655710254,charging_station,32,yes,2,RWE-Effizienz,BA-8586-2/ BA-8587-9,2,,,,POINT (13.4435298 52.4699688),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655720119,charging_station,,,2,Innogy,BD-1840-9;BD-1850-7,2,,,,POINT (13.4273564 52.4776318),Innogy,Q2124721,de:Innogy,Innogy,24/7,Q2124721,de:Innogy,,,,,,yes,yes,+49 8002255793,https://www.epowerdirect.com/,yes,yes,no,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655734480,charging_station,32,yes,2,RWE-Effizienz,BA-2302-6 / BA-2290-8,2,,,,POINT (13.3847253 52.4596894),,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655738460,charging_station,32,,2,Vattenfall,015 030,2,,,,POINT (13.3697308 52.4639726),,,,,Mo-Fr 07:00-18:00; Sa 08:00-12:00,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655747054,charging_station,32,,2,Vattenfall,015 031,2,,,,POINT (13.3671862 52.4645858),,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655749051,charging_station,32,,,Vattenfall,015032,2,,,,POINT (13.2625582 52.4377116),,,,,Mo-Fr 06:00-24:00; Sa 09:00-21:00,,,,yes,,Im Parkhaus,,,,,,,,,,,,,,,,,,,,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655752876,charging_station,32,,2,Vattenfall,015 057,2,,,,POINT (13.3306279 52.4668336),,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2655755059,charging_station,32,,2,Vattenfall,,2,,,,POINT (13.3281229 52.4679278),,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2656124594,charging_station,32,yes,2,RWE-Effizienz,BA-9329-9 / BA-9352-9,2,,,,POINT (13.3401519 52.4701125),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2656132414,charging_station,32,yes,2,RWE-Effizienz,BA-1229-3 / BA-1203-9,2,,,,POINT (13.3280716 52.4716824),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2656135563,charging_station,32,,2,Vattenfall,,2,,,,POINT (13.3288372 52.4689818),,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2656141483,charging_station,32,,2,Vattenfall,,2,,,,POINT (13.3257133 52.4651333),,,,,,,,,yes,,Im Parkhaus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2656148395,charging_station,32,yes,2,RWE-Effizienz,BA-9338-8 / BA-9395-0,2,,,,POINT (13.3409367 52.4885352),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2704141949,charging_station,32,,2,Berliner-Energie-Zentrum,,2,,,,POINT (13.3671447 52.4645893),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2758018654,charging_station,32,,1,Vattenfall,015 037,2,,,,POINT (13.4578258 52.4859772),,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2763458038,charging_station,,,2,Innogy,,,,,,POINT (13.4690127 52.5311445),Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2972801694,charging_station,,,,,,,,,,POINT (13.1982477 52.5556344),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3005662528,charging_station,,,2,Carmeq GmbH,,,,,,POINT (13.3205022 52.523789),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3005662529,charging_station,,,2,Carmeq,,,,,,POINT (13.3203912 52.5237079),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3084992724,charging_station,,,,,,,,,,POINT (13.5275592 52.4269521),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3102618505,charging_station,32,,10,DB Mobility Logistics AG,,10,,,,POINT (13.3637932 52.4756617),,,,EVLink,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3158241305,charging_station,,,,Vattenfall,,,,,,POINT (13.320986 52.5209042),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3220341928,charging_station,,,,REWE,,,,,,POINT (13.2621232 52.4109899),,,,REWE & Vattenfall Autostrom-Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3239492621,charging_station,,,1,Allego,,1,,,,POINT (13.3275342 52.4671321),,,,,,Q75560554,,,yes,,An der Straßenlaterne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3345975080,charging_station,,,,Tesla,,,,,,POINT (13.3567071 52.4817012),"Tesla, Inc.",Q478214,"en:Tesla, Inc.",Tesla Destination Charger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tesla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3369872791,charging_station,,,1,BMWi (www.bmwi.de),,,,,,POINT (13.3267185 52.5101915),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3561162475,charging_station,,,1,EDEKA,,,,,,POINT (13.4170345 52.5844686),,,,,,Q701755,,,,,,customers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3750596638,charging_station,16,,2,Allego,,2,,,,POINT (13.5276823 52.4325441),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3755425425,charging_station,,,2,Allego,DEALLEGO0000321,2,,,,POINT (13.3165435 52.4402045),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.allego.eu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3835849557,charging_station,,,2,Allego,DEALLEGO000204,2,,,,POINT (13.4137348 52.5520785),,,,,24/7,Q75560554,,,,,,,,,+49 30 233210000,https://www.allego.eu/de-de/elektromobilisten/ladestation-finden,yes,yes,,11 kW,,,16,,,yes,,yes,,,,,,,,0.38 EUR/kWh,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3842743345,charging_station,,,2,Innogy,,,,,,POINT (13.5135621 52.5056275),Innogy,Q2124721,de:Innogy,Innogy,,Q2124721,de:Innogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3904044913,charging_station,,,2,Berliner Stadtwerke,,2,,,,POINT (13.4985772 52.5448064),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3909236558,charging_station,,,2,Allego,,2,,,,POINT (13.4317105 52.5356624),,,,,,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3909239338,charging_station,,,2,Allego,DEALLEGO0000861;DEALLEGO0000862,2,,,,POINT (13.4261692 52.5317531),,,,,24/7,Q75560554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3909239339,charging_station,,,2,Allego,DEALLEGO000073,2,,,,POINT (13.4173827 52.5433447),,,,,,Q75560554,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3914624535,charging_station,,,2,Vattenfall,,,,,,POINT (13.4333286 52.5502569),,,,,24/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,3916774164,charging_station,,,2,Vattenfall,,2,,,,POINT (13.4270634 52.5450466),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nur für Flinkster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4010339077,charging_station,,,2,be emobil,,,,,,POINT (13.463119 52.5146306),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4011362358,charging_station,,,2,Freie Universität,,,,,,POINT (13.2931323 52.453801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4012951094,charging_station,,,2,Allego,DEALLEGO000146,2,,,,POINT (13.4135965 52.4935219),,,,,24/7,Q75560554,,,,,,,yes,yes,+49 30 233210000,https://www.allego.eu/de-de/elektromobilisten/ladestation-finden,yes,yes,no,11 kW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4022811142,charging_station,,,2,Allego,DEALLEGO000013,2,http://www.be-emobil.de/ladestationen/,,400,POINT (13.4749786 52.5119768),,,,,,Q75560554,,,,,,,,,,,,,,11000,,,16,,,,,,,,,,,,https://www.allego.eu/de-de/,,,,,,Berlin,1A,10247,Scharnweberstraße,+49 30 233210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,4054600588,charging_station,,,,beBerlin,,,,,,POINT (13.3848881 52.4526277),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
