element_type,osmid,geometry,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,surveillance,wheelchair,source,name,source:addr,wikimedia_commons,amenity,nodes,building,building:colour,height,operator,roof:shape,start_date,blind:description:de,building:levels,government,heritage,heritage:operator,lda:criteria,name:da,name:de,name:en,name:es,name:fr,name:nl,name:no,office,old_name,old_name:de,old_name:en,phone,ref:lda,website,wikidata,wikipedia,year_of_construction,addr:housename,building:material,description,heritage:website,operator:short,operator:wikidata,roof:colour,roof:levels,roof:material,image,country,diplomatic,embassy,name:be,name:ru,opening_hours,contact:website,alt_name,building:use,check_date:opening_hours,opening_hours:signed,contact:phone,short_name,layer,wheelchair:description,ref:bufa,toilets:wheelchair,building:name,member_of,research_institution,name_1,name:fa,target,brand:wikidata,note,name:uk,liaison,url,name:lo,official_name,name:ar,building:min_level,addr:inclusion,fee,tourism,architect,building:architecture,name:it,name:ja,name:pl,name:sv,description:de,smoking,police,architect:wikidata,architect:wikipedia,name:etymology:wikidata,ways,type,building:part,contact:email,contact:fax,contact:website:de,contact:website:en,name:cy,name:ga,name:gd,short_name:en,short_name:ru,fixme,loc_name,museum,email,historic_name:de,historic_name:en,building:parts,air_conditioning,contact:tripadvisor,internet_access,name:cs,name:el,name:fi,name:he,name:is,name:ko,name:lt,name:pt,name:ro,name:sk,name:zh,ref:vatin,reservation,toilets
way,26367525,"POLYGON ((13.3838739 52.5196157, 13.3839418 52.5191316, 13.3839647 52.5189991, 13.3840177 52.5187246, 13.3840586 52.5185098, 13.3841056 52.5185119, 13.3841599 52.5185144, 13.3841445 52.5186174, 13.3840874 52.5190041, 13.3840358 52.5193351, 13.383987 52.51965, 13.3838739 52.5196157))",,,,,,,,,,,,,,"[288881726, 288881728, 288881690, 288881674, 288881675, 10889595199, 288881642, 262523687, 262523688, 262523693, 262523694, 288881726]",government,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26367527,"POLYGON ((13.3831506 52.5190809, 13.3831142 52.5192771, 13.3830951 52.5193835, 13.3838739 52.5196157, 13.3839418 52.5191316, 13.3838137 52.5191234, 13.3837807 52.5193251, 13.3832553 52.5192918, 13.3832887 52.5190898, 13.3831506 52.5190809))",Berlin,DE,12,10117,Reichstagufer,Mitte,,,,,,,,"[288881727, 288881646, 262523681, 288881726, 288881728, 288881735, 288881733, 288881732, 288881730, 288881727]",government,,,Deutscher Bundestag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26476202,"POLYGON ((13.487303 52.5153637, 13.4873109 52.5153945, 13.4873142 52.5154071, 13.4873488 52.5155401, 13.4854727 52.5157203, 13.4853871 52.5153855, 13.4854248 52.5153817, 13.4855915 52.5153657, 13.4862809 52.5152998, 13.4862756 52.5152796, 13.4862684 52.5152803, 13.4862669 52.515276, 13.4863805 52.5152655, 13.4863863 52.5152897, 13.487262 52.5152058, 13.4872787 52.5152703, 13.487303 52.5153637))",Berlin,DE,22,10365,Normannenstraße,Lichtenberg,,,,ehemaliges Kongresszentrum,,,,"[3242724185, 3242724193, 10692866065, 3242724223, 3242724326, 3242724192, 3242724190, 3242724187, 3242724176, 3242724171, 3242724172, 3242724170, 3242724169, 3242724175, 3242724162, 10692866066, 3242724185]",government,,,,flat,,,6,,,,,,,,,,,,,,,,,,,,,,Haus 18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26490214,"POLYGON ((13.3779622 52.5081617, 13.3781765 52.5081969, 13.3781961 52.5081999, 13.3782095 52.5081711, 13.3782668 52.5081231, 13.3784837 52.5082229, 13.3784903 52.5082531, 13.3784826 52.5082629, 13.378593 52.5083138, 13.3791003 52.5079066, 13.3789268 52.507827, 13.3788097 52.5079208, 13.3786285 52.507837, 13.3787408 52.5077466, 13.3785576 52.5076612, 13.3779784 52.5081286, 13.3779875 52.5081338, 13.3779522 52.5081597, 13.3779622 52.5081617))",Berlin,DE,128-130,10117,Stresemannstraße,Mitte,,yes,,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz",,,,"[290331927, 290331942, 7040172684, 7040187087, 290331941, 290331940, 7040187088, 290331939, 290331938, 290331937, 290331936, 290331935, 290331934, 290331933, 290331932, 7040172680, 7040172679, 7040172678, 290331927]",government,,,,flat,,,,ministry,4,lda,Baudenkmal,,,"Federal Ministry for the Environment, Nature Conservation, Nuclear Safety and Consumer Protection",,,,,government,,,,+493018305-0,09095986,https://www.bmuv.de/,Q493344,"de:Bundesministerium für Umwelt, Naturschutz und nukleare Sicherheit",,,,,,,,,,,,,,,,,,,,,,,+49 30 18305-0,BMUV;Umweltministerium;Bundesumweltministerium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,26768264,"POLYGON ((13.3814835 52.5082929, 13.3814802 52.5083136, 13.3814716 52.508313, 13.3814561 52.5084092, 13.3814658 52.5084097, 13.3814644 52.5084188, 13.3815475 52.5084238, 13.381534 52.5085072, 13.3815506 52.5085082, 13.3815295 52.5086394, 13.3815153 52.5086385, 13.3815019 52.5087217, 13.3814124 52.5087163, 13.3814015 52.5087837, 13.3813922 52.5088415, 13.3813231 52.5088374, 13.3813326 52.5087782, 13.3813432 52.5087123, 13.3812545 52.508707, 13.3812678 52.5086241, 13.3812371 52.5086222, 13.3812441 52.5085788, 13.381236 52.5085783, 13.3812439 52.5085296, 13.3812516 52.50853, 13.3812535 52.5085182, 13.3812581 52.5084901, 13.3812887 52.508492, 13.381302 52.5084092, 13.3813864 52.5084142, 13.3813879 52.5084054, 13.3813959 52.5084059, 13.3814063 52.5083411, 13.3814114 52.5083095, 13.3814028 52.508309, 13.3814062 52.5082883, 13.3814835 52.5082929))",,,,,,,,,,,,,,"[293605522, 2268006970, 2268006969, 2268006977, 2268006978, 293606508, 293606510, 2268006981, 2268006982, 2268006993, 2268006992, 293606511, 293606513, 4150930666, 293606514, 293606623, 4150930665, 293606624, 293606625, 2268006991, 2268006990, 2268006989, 2268006988, 2268006986, 2268006987, 883512904, 2268006979, 2268006980, 293606626, 293606627, 2268006973, 2268006976, 881271956, 2268006968, 2268006967, 293606520, 293605522]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28104100,"POLYGON ((13.4063978 52.5768792, 13.4065842 52.5769141, 13.4066599 52.5767646, 13.4066696 52.5767454, 13.406742 52.5766025, 13.4067474 52.5765918, 13.4067532 52.5765804, 13.406829 52.5764307, 13.4066426 52.5763959, 13.4066066 52.576467, 13.4065609 52.5765574, 13.4065511 52.5765766, 13.4063978 52.5768792))",Berlin,DE,44,13187,Ossietzkystraße,Niederschönhausen,,,,Haus Bonn,,,,"[308725618, 308725619, 10047019878, 10047019894, 10047019889, 6066876301, 10047019888, 308725620, 308726377, 6066876309, 6066876300, 10044774976, 308725618]",government,,,Bundesakademie für Sicherheitspolitik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28181957,"POLYGON ((13.2564729 52.5524504, 13.2564836 52.5524921, 13.2565751 52.5524834, 13.2565643 52.5524416, 13.2568262 52.5524167, 13.256837 52.5524584, 13.2569244 52.55245, 13.2569137 52.5524083, 13.2571642 52.5523845, 13.2571749 52.552426, 13.257261 52.5524178, 13.2572503 52.5523763, 13.257642 52.5523389, 13.2576526 52.5523804, 13.2577457 52.5523715, 13.2577351 52.5523301, 13.2579359 52.5523109, 13.2579465 52.5523523, 13.258048 52.5523426, 13.2580373 52.5523012, 13.2593331 52.5521777, 13.2593436 52.5522187, 13.2594421 52.5522093, 13.2594316 52.5521683, 13.2596304 52.5521494, 13.2596409 52.5521903, 13.2597812 52.5521769, 13.2597707 52.552136, 13.260087 52.5521059, 13.2600975 52.5521466, 13.2602241 52.5521345, 13.2602136 52.5520938, 13.2603335 52.5520824, 13.2602483 52.5517516, 13.2600966 52.551766, 13.2600897 52.5517394, 13.2599517 52.5517525, 13.2599586 52.5517792, 13.2586332 52.5519055, 13.2586238 52.5518691, 13.2584925 52.5518816, 13.2585018 52.551918, 13.2571679 52.5520452, 13.2571582 52.5520079, 13.2570712 52.5520162, 13.2570808 52.5520535, 13.2557146 52.5521837, 13.2557054 52.5521482, 13.2556236 52.552156, 13.2556328 52.5521915, 13.2549511 52.5522565, 13.2549421 52.5522217, 13.2548104 52.5522342, 13.2548194 52.5522691, 13.2543293 52.5523158, 13.254316 52.5522642, 13.2542199 52.5522733, 13.2542276 52.552303, 13.2542046 52.5523052, 13.2542103 52.5523271, 13.2540243 52.5523448, 13.2541096 52.5526756, 13.2542956 52.5526579, 13.2543029 52.5526862, 13.2543233 52.5526843, 13.2543313 52.5527154, 13.2544297 52.552706, 13.2544144 52.5526466, 13.2549065 52.5525997, 13.2549173 52.5526419, 13.2550756 52.5526268, 13.2550647 52.5525846, 13.2556281 52.5525309, 13.2556389 52.5525728, 13.255809 52.5525566, 13.2557982 52.5525147, 13.2564729 52.5524504))",,,,,,,,,,,,,,"[1282848000, 1282848003, 1282848069, 1282847955, 1282848056, 1282848017, 1282848064, 1282848020, 1282848046, 1282847949, 1282848077, 1282848012, 1282848024, 1282847942, 1282848014, 1282847985, 1282847938, 1282847958, 1282848033, 1282848035, 1282847965, 1282847981, 1282848039, 1282848060, 1282847987, 1282848050, 1282848036, 1282847946, 1282848073, 1282848066, 1282847971, 1282848027, 309549470, 309549466, 2334008535, 2334008533, 2334008534, 2334008536, 2334008539, 2334008537, 2334008538, 2334008540, 2334008543, 2334008541, 2334008542, 2334008544, 2334008547, 2334008545, 2334008546, 2334008548, 2334008552, 2334008550, 2334008551, 2334008555, 2334008559, 2334008553, 2334008556, 2334008557, 2334008558, 2334008561, 309549462, 309549457, 2334008566, 2334008569, 2334008568, 2334008571, 2334008570, 2334008565, 1282848026, 1282847997, 1282847982, 1282847986, 1282848010, 1282848009, 1282848053, 1282847964, 1282848000]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28181958,"POLYGON ((13.2594302 52.5528801, 13.2601634 52.5528064, 13.260173 52.5528419, 13.2602463 52.5528345, 13.2602369 52.5527998, 13.2605102 52.5527723, 13.260397 52.5523556, 13.2593171 52.5524641, 13.2594302 52.5528801))",,,,,,,,,,,,,,"[309549474, 2334008576, 2334008578, 2334008577, 2334008575, 309549479, 309549483, 309549487, 309549474]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28181959,"POLYGON ((13.2596329 52.5532133, 13.260326 52.5532806, 13.2603175 52.5533131, 13.2603986 52.553321, 13.2604071 52.5532886, 13.2605346 52.5533009, 13.2605751 52.5531466, 13.2573385 52.5528323, 13.2572982 52.5529858, 13.2580732 52.5530611, 13.2580646 52.553094, 13.2581527 52.5531025, 13.2581613 52.5530699, 13.2589371 52.5531452, 13.2589278 52.5531806, 13.2590156 52.5531891, 13.2590248 52.553154, 13.2595437 52.5532044, 13.2595357 52.5532348, 13.259625 52.5532435, 13.2596329 52.5532133))",,,,,,,,,,,,,,"[1282847995, 1282848037, 1282848007, 1282848041, 1282848001, 309549496, 309549491, 309549502, 309549499, 1282848067, 1282847951, 1282848070, 1282848021, 1282848015, 1282847934, 1282847983, 1282847967, 1282848034, 1282847953, 1282847999, 1282847995]",government,,,,flat,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28504290,"POLYGON ((13.3202148 52.4572391, 13.3202634 52.4572889, 13.320317 52.457344, 13.3203182 52.4573435, 13.3203192 52.4573445, 13.3204518 52.4572965, 13.3204188 52.4572626, 13.3204943 52.4572353, 13.3205749 52.457318, 13.3206278 52.4572989, 13.3206673 52.4573394, 13.3206434 52.4573481, 13.320718 52.4574246, 13.3207196 52.457424, 13.3207217 52.4574262, 13.3208941 52.4573638, 13.3208934 52.4573631, 13.3208963 52.4573621, 13.3207678 52.4572302, 13.3207241 52.4571858, 13.3206338 52.4570935, 13.320641 52.4570909, 13.3206309 52.4570805, 13.320614 52.4570866, 13.3206184 52.4570911, 13.3205748 52.4571069, 13.3205665 52.4570983, 13.320525 52.4571133, 13.3205335 52.457122, 13.3202135 52.4572378, 13.3202148 52.4572391))",,,,,,,,yes,,Rathaus Steglitz,,,,"[313132103, 2752830504, 313132104, 2377916626, 2377916627, 2377916618, 2377916617, 313132105, 2377916620, 2377916619, 2377916625, 2377916628, 2377916632, 2377916631, 313132106, 313132107, 2377916630, 2377916629, 677491125, 2377916614, 2377916609, 2377916607, 313132094, 2377916606, 2377916608, 2377916611, 2377916610, 2377916612, 2377916613, 2377916616, 313132103]",government,,,,,,,,,,,,,,,,,,,,,,,,,,Q320374,de:Rathaus Steglitz,,,,,,,,,,,,,,,,Ратуша Штеглица,,,,,,,,,1,Aufzug vorhanden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28637354,"POLYGON ((13.373706 52.5572391, 13.3737744 52.5572353, 13.3737807 52.5572736, 13.3738271 52.5572696, 13.3738263 52.5572602, 13.3740462 52.5572397, 13.3740642 52.5573191, 13.374231 52.5573047, 13.3742162 52.5572286, 13.3750445 52.5571621, 13.3750083 52.5569798, 13.3748946 52.5569908, 13.3744495 52.5570238, 13.3744457 52.5570083, 13.3741055 52.5570332, 13.3739087 52.5570488, 13.3739149 52.5570648, 13.3737394 52.5570798, 13.3737442 52.5571268, 13.3736891 52.5571301, 13.373706 52.5572391))",Berlin,DE,37,13359,Osloer Straße,Gesundbrunnen,,yes,,Finanzamt Wedding,,,,"[314743981, 564640081, 564640082, 4254184198, 4254184197, 314743987, 314743994, 314744002, 314744005, 314744006, 314744007, 3241060675, 564640079, 564640080, 3241060676, 314744009, 314744010, 564640077, 564640078, 314744011, 314743981]",government,,,,,,,,tax,,,,,,,,,,,government,,,,,,http://www.berlin.de/sen/finanzen/steuern/finanzaemter/wedding.html,,,,,,,,,,,,,,,,,,,"Tu,We 08:00-14:00; Th 12:00-18:00",,,,,,+49 (0)30 9024230,,,,1123,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28880802,"POLYGON ((13.3741877 52.5301459, 13.3742486 52.5300845, 13.3743095 52.530023, 13.3732446 52.5296326, 13.3732305 52.5296469, 13.3731457 52.5297325, 13.3731229 52.5297555, 13.3741877 52.5301459))",,,,,,,,,,Invalidenhaus,,,,"[317461417, 2774676485, 317461422, 678978370, 317461424, 317461426, 678978397, 317461417]",government,,,,hipped,,,3,,,,,,,,,,,,,,,,,,,,,,,plaster,,,,,red,1,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28880803,"POLYGON ((13.3723307 52.5305516, 13.3723119 52.5305706, 13.373389 52.5309654, 13.3735103 52.5308429, 13.3724331 52.5304482, 13.3724156 52.5304658, 13.3723307 52.5305516))",,,,,,,,,,Invalidenhaus,,,,"[317461428, 678978376, 317461430, 317461432, 678978366, 317461433, 317461428]",government,,,,hipped,,,3,,,,,,,,,,,,,,,,,,,,,,,plaster,,,,,red,1,roof_tiles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,28880834,"POLYGON ((13.3765456 52.530479, 13.3767327 52.5305436, 13.3768034 52.5305663, 13.3773565 52.5307535, 13.3778044 52.5302637, 13.3775791 52.5301874, 13.3775965 52.530166, 13.3774359 52.5301183, 13.3774256 52.5301299, 13.3772044 52.530055, 13.3769975 52.529985, 13.3765456 52.530479))",,,,,,,,,,,,,,"[673868124, 678980957, 678980959, 317461609, 317461612, 2456243045, 317461630, 317461632, 2456243028, 1242074414, 317461616, 673868124]",government,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gebäude C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008110,"POLYGON ((13.3747768 52.5287219, 13.3748023 52.5286921, 13.3748585 52.5286225, 13.3746847 52.5285751, 13.3745243 52.5285313, 13.374342 52.5284815, 13.3742733 52.5285734, 13.3744629 52.5286293, 13.3745934 52.5286678, 13.3747768 52.5287219))",,,,,,,,,,,,,,"[319013690, 319013828, 319013692, 8880101227, 8880101224, 319013695, 319013713, 8880101221, 8880087609, 319013690]",government,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008111,"POLYGON ((13.374846 52.5284727, 13.3749058 52.5284609, 13.3749772 52.5283687, 13.3749826 52.528359, 13.3749666 52.528351, 13.3749583 52.5283443, 13.3749553 52.5283358, 13.3749546 52.5283254, 13.3749435 52.528322, 13.3749464 52.5283162, 13.37468 52.528239, 13.3746063 52.5282676, 13.374564 52.5283477, 13.3745806 52.5283975, 13.374846 52.5284727))",,,,,,,,,,,,,,"[319013699, 319013754, 319013701, 8880101245, 8880101246, 8880101247, 8880101248, 8880101249, 8880101250, 319013734, 319013703, 678978379, 319013727, 319013705, 319013699]",government,,,,quadruple_saltbox,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008113,"POLYGON ((13.3742733 52.5285734, 13.374342 52.5284815, 13.3743665 52.5284504, 13.3742756 52.5284245, 13.3740405 52.5283595, 13.3739757 52.5283358, 13.3739012 52.5284293, 13.3738564 52.5284146, 13.3737175 52.5285405, 13.3736701 52.5285252, 13.3736053 52.5285918, 13.3736551 52.5286084, 13.3734249 52.5288062, 13.37357 52.5288578, 13.3739556 52.5284781, 13.3742733 52.5285734))",,,,,,,,,,,,,,"[319013713, 319013695, 319013775, 319015378, 319013781, 5028452721, 319013719, 319013736, 319013743, 319013748, 319013746, 319013740, 319013716, 319013708, 319013710, 319013713]",government,,,,quadruple_saltbox,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008114,"POLYGON ((13.3739012 52.5284293, 13.3738564 52.5284146, 13.373756 52.5283771, 13.3739111 52.5282164, 13.3739233 52.5282027, 13.3739063 52.5281955, 13.3739231 52.5281745, 13.3739328 52.5281775, 13.3739504 52.5281599, 13.3739448 52.5281578, 13.3739999 52.5280903, 13.3740058 52.5280906, 13.3740145 52.5280818, 13.3740281 52.5280862, 13.3740307 52.5280821, 13.3741396 52.5281134, 13.3741366 52.5281178, 13.3741517 52.5281222, 13.3741447 52.5281311, 13.3746063 52.5282676, 13.374564 52.5283477, 13.3743376 52.5283271, 13.3741229 52.5282615, 13.3740405 52.5283595, 13.3739757 52.5283358, 13.3739012 52.5284293))",,,,,,,,,,,,,,"[319013719, 319013736, 319013721, 678978357, 8880101261, 8880101260, 8880101259, 8880101258, 8880101257, 8880101264, 8880101263, 8880101262, 678978372, 8880101255, 8880101254, 8880101253, 8880101252, 8880101251, 8880101256, 678978379, 319013727, 319015380, 319013729, 319013781, 5028452721, 319013719]",government,,,,quadruple_saltbox,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008116,"POLYGON ((13.3732953 52.5287591, 13.37354 52.5285144, 13.3735661 52.5285232, 13.3737247 52.5283673, 13.373756 52.5283771, 13.3738564 52.5284146, 13.3737175 52.5285405, 13.3736701 52.5285252, 13.3736053 52.5285918, 13.3736551 52.5286084, 13.3734249 52.5288062, 13.3732953 52.5287591))",,,,,,,,,,,,,,"[319013750, 8880101266, 8880101265, 5028452723, 319013721, 319013736, 319013743, 319013748, 319013746, 319013740, 319013716, 319013750]",government,,,,flat,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008117,"POLYGON ((13.3756746 52.5286236, 13.3756672 52.5286212, 13.375685 52.5286037, 13.3756807 52.5285708, 13.3755706 52.5285374, 13.3755751 52.5285317, 13.3755629 52.5285277, 13.3755662 52.5285233, 13.3754567 52.5284912, 13.3754532 52.5284956, 13.3754427 52.5284923, 13.3754339 52.5285021, 13.3749772 52.5283687, 13.3749058 52.5284609, 13.3750642 52.5285304, 13.3752666 52.52859, 13.3753585 52.5286172, 13.375347 52.5286296, 13.3754507 52.5286627, 13.3753656 52.5287529, 13.3752745 52.5287222, 13.3751884 52.5288078, 13.3753143 52.5288551, 13.3754108 52.5288929, 13.3756746 52.5286236))",,,,,,,,,,,,,,"[8880101237, 8880101235, 8880101236, 8880101238, 319013765, 8880101239, 8880101240, 6815725601, 8880101241, 8880101242, 8880101243, 8880101244, 319013701, 319013754, 319015382, 319013833, 319013755, 319013768, 319013769, 319013771, 319013757, 319013834, 319013784, 319013761, 8880101237]",government,,,,quadruple_saltbox,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008121,"POLYGON ((13.374989 52.5289556, 13.3751493 52.5287921, 13.3751884 52.5288078, 13.3753143 52.5288551, 13.3751529 52.5290261, 13.374989 52.5289556))",,,,,,,,,,,,,,"[319013787, 319013836, 319013834, 319013784, 319013788, 319013787]",government,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008122,"POLYGON ((13.3748047 52.5290313, 13.3748677 52.5289689, 13.3748853 52.5289608, 13.3749067 52.5289594, 13.3749213 52.5289629, 13.3749448 52.5289402, 13.374989 52.5289556, 13.3751529 52.5290261, 13.3751757 52.5290537, 13.3751897 52.5290826, 13.3751937 52.5291106, 13.3751658 52.5291406, 13.3751375 52.529149, 13.3751044 52.5291549, 13.3750707 52.5291583, 13.3750265 52.5291604, 13.3748437 52.5291029, 13.3748006 52.5290866, 13.3748221 52.5290628, 13.3748043 52.5290525, 13.3748012 52.5290371, 13.3748047 52.5290313))",,,,,,,,,,,,,,"[319013819, 319013824, 8880101232, 8880101233, 319013823, 319013821, 319013787, 319013788, 319013789, 319013791, 319013792, 319013793, 319013799, 319013801, 319013803, 319013805, 319013807, 319013809, 319013811, 319013813, 319013815, 319013819]",government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008123,"POLYGON ((13.3750265 52.5291604, 13.374855 52.5293276, 13.3746857 52.5292665, 13.3748437 52.5291029, 13.3750265 52.5291604))",,,,,,,,,,,,,,"[319013805, 319013785, 319013786, 319013807, 319013805]",government,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,29008124,"POLYGON ((13.3751884 52.5288078, 13.3751493 52.5287921, 13.3748619 52.5287081, 13.3748023 52.5286921, 13.3748585 52.5286225, 13.3748776 52.5285963, 13.3749785 52.5286254, 13.375186 52.5286852, 13.3752666 52.52859, 13.3753585 52.5286172, 13.375347 52.5286296, 13.3752745 52.5287222, 13.3751884 52.5288078))",,,,,,,,,,,,,,"[319013834, 319013836, 678978363, 319013828, 319013692, 319013830, 319013779, 319013832, 319013833, 319013755, 319013768, 319013757, 319013834]",government,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
