element_type,osmid,addr:city,addr:country,addr:postcode,addr:street,addr:suburb,amenity,cuisine,email,name,opening_hours,outdoor_seating,phone,toilets:wheelchair,website,wheelchair,geometry,addr:housenumber,contact:website,opening_hours:kitchen,website:menu,opening_hours:covid19,wheelchair:description,contact:facebook,contact:phone,level,note,diet:vegan,indoor_seating,diet:vegetarian,smoking,addr:place,internet_access,check_date:opening_hours,fax,smoking:outside,brand,brand:wikidata,brand:wikipedia,operator,contact:email,contact:fax,entrance,image,wikidata,wikimedia_commons,wikipedia,payment:mastercard,payment:visa,name:en,check_date,lunch:specials,internet_access:fee,takeaway,opening_hours:signed,payment:credit_cards,payment:debit_cards,lunch,self_service,capacity,contact:yelp,addr:housenumber2,addr:street2,source,old_name,ref:vatin,description,type,contact:instagram,contact:tripadvisor,diet:gluten_free,note:covid19,alt_name,note:opening_hours,delivery,reservation,start_date,fixme,microbrewery,source:addr:place,bar,facebook,payment:cards,payment:cash,tripadvisor,payment:maestro,access:covid19,delivery:covid19,drive_through:covid19,takeaway:covid19,diet:kosher,beer_garden,opening_hours:winter,biergarten,tourism,official_name,payment:electronic_purses,air_conditioning,addr:housename,toilets,surveillance,payment:account_cards,payment:girocard,diet:halal,contact:phone:office,contact:phone:service,name:th,cocktails,drink:beer,drink:liquor,drink:wine,drink:club-mate,drive_through,payment:alipay,payment:giropay,payment:sofortüberweisung,ice_cream_counter,brewery,note:de,source:opening_hours,diet:non-vegetarian,created_by,name:fa,short_name,owner,disused:amenity,payment:american_express,toilets:access,branch,food,addr:city:fa,breakfast,not:brand:wikidata,dog,drive_in,organic,contact:mobile,payment:contactless,toilets:disposal,seating,url,award:michelin,delivery:website,delivery:partner,diet:pescetarian,diet:meat,addr:inclusion,payment:apple_pay,payment:diners_club,survey:date,highchair,name:zh,internet_access:ssid,payment:app,menu:url,internet_access:operator,ref,payment:cheque,payment:coins,payment:cryptocurrencies,opening_hours:checkin,operator:type,check_date:website,disused:website,note:website,name:ar,lastcheck,opening_hours:shop,shop,layer,toilets:female,toilets:male,toilets:position,name:de,craft,was:name,changing_table,name:ru,dogs,gay,gay:men,shisha,ele,stars,sport,contact:bookatable,addr:floor,description:payment:de,description:payment:en,source:amenity,phone:mobile,description:covid19,breakfast:brunch,access,note:access,wheelchair:description:de,check_date:diet:vegetarian,mapillary,sushi,payment:notes,payment:telephone_cards,opening_hours:cantina,opening_hours:restaurant,name:ja,postal_addr:city,postal_addr:postcode,postal_addr:street,payment:others,ice_cream,contact:webcam,pay_tv:sky,frozen_yogurt,blind:audio:de,blind:website:de,cafe,opening_hours:url,designation,disused:name,disused:cuisine,indoor,smokefree,smoking_hours,phone:office,roof:shape,terrace,construction:amenity,cuisine:sushi,drink:coffee,drink:gin,drink:juice,drink:soft_drink,drink:sparkling_wine,drink:tea,drink:vodka,drink:water,wheelchair:description:en,check_date:diet:vegan,contact:wechat,opening_date,diet:healthy,diet:local,diet:organic,phone_1,restaurant,currency:BCH,catering,cuisine_1,barrier,loc_name,dinner,atm,stroller,toilets:level,last_checked,mobile,diet:ayurvedic,concert_location,capacity:outdoors,currency:EUR,lunch:menu,check_date:currency:XBT,currency:XBT,payment:lightning,payment:onchain,diet:lacto_vegetarian,diet:ovo_vegetarian,dance:style,leisure,contact:foursquare,diet:fish,payment:credit_card,payment:discover_card,contact:whatsapp,name:es,instagram,note:en,wheelchair:step_height,name:uk,live_music,name:it,payment:jcb,toilets:unisex,opening_hours:breakfast,opening_hours:lunch,drink:cocktail,capacity:outdoor_seating,origin,service:electricity,description:de,addr:district,currency:others,ref:etin,opening_hours:reception,service:bicycle:pump,diet:egg_free,diet:lactose_free,diet:nut_free,wine:region,cuisine:kebab,changing_table:fee,fast_food,min_age,payment:visa_debit,location,phone:reservation,diet:chicken,contact:website:menu,name:hi,nodes,building,heritage,heritage:operator,lda:criteria,ref:lda,building:levels,height,roof:colour,building:colour,roof:levels,heritage:website,drink:hot_chocolate,drink:milk,roof:material,building:part,roof:orientation,seamark:hulk:category,seamark:type,building:material,building:start_date,room,landuse,website:en,ways
node,2216868224,Berlin,,14193,Bismarckplatz,,restaurant,german;international;coffee_shop,,Kantine Umweltbundesamt (UBA),Mo-Fr 09:00-14:00,summer,,,,,POINT (13.282174 52.4927722),1,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2229199501,Berlin,DE,13595,Wilhelmstraße,Wilhelmstadt,restaurant,international,,Salt & Pepper,09:00-24:00,,+49 30 50014034,,http://www.saltandpepper-berlin.de,yes,POINT (13.1934071 52.5245092),147,,,,,"Mobile breite Rampe wird angelegt, Rollitoilette und Wickeltisch vorhanden",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2231299028,Berlin,DE,10785,Potsdamer Platz,Tiergarten,restaurant,indian,,Saravanaa Bhavan,Mo-Su 11:00-22:30,yes,,no,,yes,POINT (13.3759853 52.5103334),5,,,,,,https://www.facebook.com/saravanaabhavanberlin/,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2240184500,Berlin,DE,12055,Kirchhofstraße,Neukölln,restaurant,african,,Pan Africa,Tu-Su 17:00+,,,,https://www.panafricaberlin.de,no,POINT (13.4427795 52.4723227),41,,,,,,,+49 30 54891287,,,yes,,yes,no,,,,,,,,,,info@panafricaberlin.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+49 176 61264817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stufe am Eingang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,step at entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2240253754,Berlin,DE,10117,Wilhelmstraße,Mitte,restaurant,asian,,Samâdhi,Mo-Su 12:00-23:00; Dec 24 off; Jan 01 14:00-23:00,yes,,,,no,POINT (13.3813349 52.5144958),77,http://www.samadhi-vegetarian.de/,,,,,,,,,yes,yes,only,,,,,,,,,,,,,,,,,,,,,,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2248592549,Berlin,DE,10369,Landsberger Allee,Fennpfuhl,restaurant,german,restaurant@skykitchen.berlin,Skykitchen,Mo-Su 18:00-02:00,,+49 30 453 053 2620,,https://www.skykitchen.berlin/,limited,POINT (13.4573709 52.5285151),106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andel's Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2266143117,Berlin,DE,10713,Blissestraße,Wilmersdorf,restaurant,balkan,,Galeb,Mo-Su 11:30-22:00,yes,,,,limited,POINT (13.3201176 52.4863028),2,,,,,,,,,,,yes,yes,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2266143137,Berlin,DE,10715,Berliner Straße,Wilmersdorf,restaurant,pizza;italian,,Veloce Pizza e Pasta,"Mo-Fr 11:00-20:00; Sa,Su,PH off",yes,+49 030 98 36 10 10,,https://veloce-berlin.de/,yes,POINT (13.321281 52.4862229),132,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2266759360,Berlin,DE,10961,Zossener Straße,,restaurant,indian,,Abirams,,yes,+49 30 69503103,no,,no,POINT (13.3944295 52.4922322),12,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2274239280,Berlin,DE,13059,Falkenberger Chaussee,Neu-Hohenschönhausen,restaurant,arab,,Al Rayan,Mo-Su 09:00-24:00,,,yes,https://al-rayan-berlin.business.site/,yes,POINT (13.517915 52.568614),101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,17.08.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2274277516,Berlin,DE,10117,Wilhelmstraße,Mitte,restaurant,indian,,Ram,,yes,,,,no,POINT (13.3815125 52.5141429),79,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2275322108,Berlin,DE,12353,Joachim-Gottschalk-Weg,Gropiusstadt,restaurant,sushi,,Mama Dang,Tu-Su 10:00-22:00,,,,,,POINT (13.4748672 52.4232644),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2279835630,Berlin,DE,14195,Englerallee,Steglitz,restaurant,,,Englers,Tu-Su 12:00-24:00,,,yes,,yes,POINT (13.3042982 52.4590953),42,,,,,,,+49 30 30364236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2281907840,Berlin,DE,12309,Kirchhainer Damm,,restaurant,,,Zum Joseph,,,,,,,POINT (13.4147136 52.3798404),68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2286890747,Berlin,DE,14089,Sakrower Landstraße,Kladow,restaurant,italian,,Trattoria Alberto,Mo-Su 12:00-24:00,,+49 30 36 99 11 56,yes,https://www.trattoria-alberto.de/,yes,POINT (13.1394496 52.4525902),26,,,,,Rollstuhlgerechte Toilette im Damenklo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Geoportal Berlin / Hauskoordinaten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2287769696,Berlin,DE,10365,Herzbergstraße,Lichtenberg,restaurant,vietnamese,,Đức Anh,We-Mo 10:00-22:00,,,,,,POINT (13.4884882 52.527693),128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2288837367,Berlin,DE,12557,Grünauer Straße,,restaurant,regional,schifferstube193@t-online.de,Schifferstube,Tu-Sa 12:00-22:00; Su 12:00-18:00; Su[1] 10:00-18:00; PH 12:00-18:00,yes,+49 175 8569065,,,,POINT (13.5728823 52.4310465),193,http://restaurant-schifferstube.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2291818720,Berlin,DE,12161,Rheinstraße,Friedenau,restaurant,pizza;italian,,La Luna,Mo-Th 11:00-22:15; Fr-Su 11:00-22:30,yes,+49 30 8521069,no,https://www.lalunaberlin.de/,limited,POINT (13.3307527 52.4668944),47,,,,,"entrance door is pretty narrow, not much space inside, no bathrooms",,,,,,,yes,outside,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2291921248,Berlin,DE,10585,Wilmersdorfer Straße,Charlottenburg,restaurant,sushi,,Genki-Sushi,"Mo-Sa 11:30-22:30, Su,PH 14:00-22:30",,,,,no,POINT (13.3046911 52.5145329),22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2291938063,,,,,,restaurant,mediterranean,,San Christobal,,,,,,no,POINT (13.3515614 52.4975875),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2294133705,Berlin,DE,10557,Kirchstraße,Moabit,restaurant,german,,Spree-Kantine,"Mo-Th 08:00-15:00, Fr 08:00-14:30",,,,,yes,POINT (13.3486195 52.5228),7,http://spreekantine.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verwaltungsgericht,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2294433316,,,,,,restaurant,,,Betriebskantine,Mo-Fr 05:00-14:00,,,,,yes,POINT (13.5501435 52.5618684),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2294656495,Berlin,DE,13187,Kreuzstraße,Pankow,restaurant,,,Hüttendomizil,Mo-Su 11:00-18:00+,,+49 30 49500880,,http://www.hd-huettendomizil.de,no,POINT (13.3987301 52.5694298),18b,,,,,Nur der Biergarten ist barrierefrei.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2295800331,Berlin,DE,10559,Alt-Moabit,Moabit,restaurant,,,Carl & Sophie,Mo-Fr 12:00-23:00; Sa-Su 14:00-23:00,yes,,yes,,yes,POINT (13.3460154 52.5229318),99,https://carlundsophie.de/,Mo-Fr 12:00-22:00; Sa-Su 14:00-22:00,,,WC vom Hotel nutzbar,,+49 30 39920798,,,,yes,,outside,,,,,,,,,,eat@carlundsophie.de,,,,,,,,,,2023-05-13,,,,,yes,yes,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2296424545,Berlin,DE,10179,Legiendamm,Mitte,restaurant,,,Rosengarten am Engelbecken,Mo-Su 12:00-21:00,,,no,,yes,POINT (13.4171876 52.5062984),2,,,,open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2296940797,Berlin,DE,10179,Heinrich-Heine-Straße,Mitte,restaurant,japanese,,Sushi for you,"Mo-Fr 11:30-22:00; Sa,Su 12:00-22:00",,,,,limited,POINT (13.4135957 52.5069295),29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
node,2297258227,Berlin,DE,10179,Heinrich-Heine-Platz,Mitte,restaurant,vietnamese,,Thai Huong Snack,"Mo-Fr 10:00-22:00; PH,Sa,Su 11:00-22:00",,,no,,yes,POINT (13.416557 52.5064781),12,http://www.thaihuong.de/,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,survey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
