element_type,osmid,geometry,addr:city,addr:housenumber,addr:postcode,addr:street,wheelchair,addr:country,amenity,nodes,building,building:levels,roof:shape,roof:levels,old_name,wikipedia,source,building:colour,height,roof:colour,roof:height,note,building:material,roof:material,fixme,roof:orientation,description,email,name,operator,operator:type,phone,social_facility,social_facility:for,website,roof:direction,addr:housename,building:levels:underground,building:min_level,check_date
way,41335248,"POLYGON ((8.6922473 50.1028293, 8.6921271 50.1027945, 8.6921286 50.1027921, 8.6920504 50.1027701, 8.6921053 50.1026879, 8.692154 50.1027018, 8.6921605 50.102716, 8.6921825 50.1027113, 8.6921756 50.1026976, 8.6921876 50.1026807, 8.692319 50.1027168, 8.6922473 50.1028293))",Frankfurt am Main,16,60594,Heisterstraße,,DE,,"[505360395, 9854571554, 9854571553, 505360397, 505360398, 9854571557, 9854571556, 9854571555, 2683953291, 2683953274, 2683953287, 505360395]",residential,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,41335249,"POLYGON ((8.6920504 50.1027701, 8.6919761 50.1027485, 8.6919744 50.1027508, 8.6918483 50.1027146, 8.6919026 50.1026296, 8.691993 50.1026555, 8.6919969 50.1026499, 8.6920421 50.102663, 8.6920383 50.1026684, 8.6921053 50.1026879, 8.6920504 50.1027701))",Frankfurt am Main,14,60594,Heisterstraße,,DE,,"[505360397, 9854571551, 9854571552, 505360399, 505360400, 9854571550, 9854571547, 9854571548, 9854571549, 505360398, 505360397]",residential,4,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,41335250,"POLYGON ((8.6916634 50.1025563, 8.6916758 50.1025394, 8.691756 50.1025612, 8.6917842 50.1025156, 8.6918773 50.1025401, 8.6917819 50.1026897, 8.6916052 50.1026394, 8.6916634 50.1025563))",Frankfurt am Main,10,60594,Heisterstraße,,DE,,"[388293644, 2683953209, 388293649, 388293652, 388293655, 388293656, 505360401, 388293644]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,41335251,"POLYGON ((8.6913941 50.1024811, 8.6913547 50.1024697, 8.6913656 50.1024542, 8.6912496 50.1024206, 8.6912387 50.1024361, 8.6911958 50.1024237, 8.6911389 50.1025046, 8.6911922 50.10252, 8.691183 50.1025332, 8.6912445 50.102551, 8.6912535 50.1025382, 8.6913368 50.1025624, 8.6913941 50.1024811))",Frankfurt am Main,4,60594,Heisterstraße,,DE,,"[388306177, 9854571469, 9854571468, 2683953188, 2683953178, 2683953170, 505360402, 9854571473, 9854571472, 9854571470, 9854571471, 388306176, 388306177]",residential,5,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,41335252,"POLYGON ((8.6911389 50.1025046, 8.6911958 50.1024237, 8.6911966 50.1024219, 8.6911074 50.1023975, 8.6910994 50.1023899, 8.6911105 50.10236, 8.6909993 50.1023412, 8.690956 50.1024444, 8.6909709 50.1024598, 8.6911379 50.1025064, 8.6911389 50.1025046))",Frankfurt am Main,2,60594,Heisterstraße,,DE,,"[505360402, 2683953170, 388306178, 9854571474, 2683953158, 505360403, 505360405, 2683953160, 388306175, 2683953174, 505360402]",residential,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,43499361,"POLYGON ((8.6422899 50.0881473, 8.6423777 50.0881595, 8.6424386 50.0881677, 8.6424797 50.0880529, 8.6423289 50.0880319, 8.6422899 50.0881473))",Frankfurt am Main,46,60528,Schwanheimer Straße,,DE,,"[549142449, 1667933444, 549142451, 549142453, 549142455, 549142449]",residential,3,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,46156495,"POLYGON ((8.6424386 50.0881677, 8.6425413 50.0881823, 8.6426561 50.0881974, 8.6426913 50.0882024, 8.6427316 50.088088, 8.642692 50.0880834, 8.6424797 50.0880529, 8.6424386 50.0881677))",Frankfurt am Main,42,60528,Schwanheimer Straße,,DE,,"[549142451, 1667933455, 1667933476, 588489948, 588489946, 1667933437, 549142453, 549142451]",residential,3,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47374059,"POLYGON ((8.7726935 50.1181135, 8.7725696 50.1181113, 8.7725421 50.1181127, 8.7725357 50.1181592, 8.7725445 50.1181598, 8.7725304 50.1182523, 8.7725212 50.1182517, 8.7725155 50.1182917, 8.772665 50.1183017, 8.7726935 50.1181135))",Frankfurt am Main,19,60386,Bürgeler Straße,,DE,,"[1659010614, 603125099, 1659010611, 10226031543, 10226031540, 10226031541, 10226031542, 603125126, 603125159, 1659010614]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47374065,"POLYGON ((8.7717157 50.1177308, 8.7716971 50.1177305, 8.7716973 50.1177255, 8.7715358 50.1177228, 8.7715395 50.1176313, 8.7717195 50.1176343, 8.7717157 50.1177308))",Frankfurt am Main,3,60386,Bürgeler Straße,,DE,,"[1659010569, 10226031570, 10226031571, 603125079, 603125081, 1659010556, 1659010569]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47374613,"POLYGON ((8.771461 50.1173377, 8.7713078 50.1173349, 8.7712963 50.117479, 8.7714508 50.1174839, 8.771461 50.1173377))",Frankfurt am Main,4,60386,Bürgeler Straße,,DE,,"[1659010523, 1659010518, 603129254, 603129255, 1659010523]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47374614,"POLYGON ((8.7718114 50.1173469, 8.7718014 50.117485, 8.7719549 50.1174902, 8.7719653 50.1173508, 8.7718114 50.1173469))",Frankfurt am Main,8,60386,Bürgeler Straße,,DE,,"[1659010525, 603129258, 603129259, 1659010535, 1659010525]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47374615,"POLYGON ((8.7723148 50.1173442, 8.7722971 50.117492, 8.7724587 50.1174982, 8.7724714 50.1173505, 8.7723148 50.1173442))",Frankfurt am Main,12,60386,Bürgeler Straße,,DE,,"[1659010526, 603129262, 603129263, 1659010538, 1659010526]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47374618,"POLYGON ((8.7729648 50.1173627, 8.7728169 50.1173557, 8.7728012 50.1174936, 8.772949 50.1175004, 8.7729648 50.1173627))",Frankfurt am Main,2,60386,Dietesheimer Straße,,DE,,"[1659010541, 1659010529, 603129276, 603129277, 1659010541]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47702193,"POLYGON ((8.6042179 50.1730188, 8.6044091 50.1729341, 8.6044882 50.1730073, 8.6044453 50.1730263, 8.6044554 50.1730356, 8.6044093 50.173056, 8.6043993 50.1730467, 8.6043597 50.1730642, 8.6043754 50.1730787, 8.6043385 50.1730951, 8.6043228 50.1730805, 8.6042969 50.173092, 8.6042179 50.1730188))",Frankfurt am Main,3,60439,Hinter der Krebsmühle,,,,"[606947952, 606947953, 606947950, 2967899839, 2967899840, 2967899842, 2967899841, 2967899843, 2967899844, 2967899846, 2967899845, 606947951, 606947952]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,48852203,"POLYGON ((8.6448785 50.1129431, 8.6449531 50.113029, 8.6450974 50.1129781, 8.6450228 50.1128922, 8.6448785 50.1129431))",,7,,Varrentrappstraße,,,,"[619783441, 619783454, 619783455, 619783453, 619783441]",residential,3,mansard,2,,,bing,,,,,,,,,,,,,,,,,,,,,,,
way,50664758,"POLYGON ((8.5700502 50.0853229, 8.5700531 50.0852245, 8.5698143 50.0852217, 8.5698109 50.0853385, 8.5700497 50.0853413, 8.5700502 50.0853229))",Frankfurt am Main,93,60529,Geisenheimer Straße,,DE,,"[645164071, 645163901, 645163893, 645164067, 645164068, 645164071]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50664771,"POLYGON ((8.5702296 50.0842384, 8.5702296 50.0841169, 8.5700058 50.0841169, 8.5700058 50.0842384, 8.5702296 50.0842384))",Frankfurt am Main,1,60529,Rauenthaler Weg,,DE,,"[645163851, 645163853, 645163855, 645163858, 645163851]",residential,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50664772,"POLYGON ((8.5700416 50.0840584, 8.5700415 50.0840408, 8.5700406 50.0839774, 8.5700412 50.0839593, 8.5698651 50.0839595, 8.5698651 50.0839371, 8.5698063 50.0839371, 8.5698067 50.0840237, 8.5698704 50.0840236, 8.5698706 50.084068, 8.5699642 50.0840678, 8.5700416 50.0840677, 8.5700416 50.0840584))",Frankfurt am Main,3,60529,Rauenthaler Weg,,DE,,"[645163860, 1115014175, 1115013362, 645163862, 645163847, 1115015292, 1115013729, 1115013914, 1115013076, 645163849, 1115013186, 2019771512, 645163860]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,50664774,"POLYGON ((8.5704117 50.0842372, 8.5704596 50.0842372, 8.5705252 50.0842367, 8.5706001 50.084237, 8.5705998 50.0841332, 8.5705238 50.0841333, 8.5704551 50.0841333, 8.5704552 50.084194, 8.5704116 50.084194, 8.5704117 50.0842166, 8.5704117 50.0842372))",Frankfurt am Main,114,60529,Geisenheimer Straße,,DE,,"[645163868, 2732000640, 2732000639, 645163863, 645163865, 2732000631, 645163866, 1115013153, 1115014091, 2732000634, 645163868]",residential,,,,,,,#FFFFE0,8.5 m,#E56B19,3,,,,,,,,,,,,,,,,,,,
way,53217248,"POLYGON ((8.7445242 50.1300372, 8.744335 50.1300064, 8.7442909 50.1299993, 8.7442854 50.1299984, 8.744252 50.130084, 8.7444901 50.1301235, 8.7445242 50.1300372))",Frankfurt am Main,9,60386,Sontraer Straße,,DE,,"[1831310951, 10234442070, 10234442073, 673567435, 673567436, 673567443, 1831310951]",residential,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,53220340,"POLYGON ((8.6165879 50.1284772, 8.6163907 50.128566, 8.6163028 50.1284859, 8.6165 50.128397, 8.6165469 50.1284398, 8.6165879 50.1284772))",Frankfurt am Main,10,60489,Reifenberger Straße,,DE,,"[673588497, 673588498, 673588499, 673588493, 673588494, 673588497]",residential,4,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61911734,"POLYGON ((8.6121375 50.0826789, 8.6123167 50.0827039, 8.6122819 50.0828065, 8.6121027 50.0827815, 8.6121375 50.0826789))",Frankfurt am Main,298,60529,Goldsteinstraße,,DE,,"[771651296, 771651299, 771651304, 771651307, 771651296]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980324,"POLYGON ((8.6128248 50.0828824, 8.6129563 50.0828993, 8.6129906 50.0827954, 8.6128594 50.0827775, 8.6128248 50.0828824))",Frankfurt am Main,290,60529,Goldsteinstraße,,DE,,"[1123709033, 772782286, 772782301, 772782293, 1123709033]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980325,"POLYGON ((8.6135139 50.0829154, 8.6134307 50.0828906, 8.6133586 50.0829902, 8.6134418 50.083015, 8.6135139 50.0829154))",Frankfurt am Main,284,60529,Goldsteinstraße,,DE,,"[772782308, 772782338, 772782265, 772782315, 772782308]",residential,1,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980327,"POLYGON ((8.6111802 50.0823989, 8.6112065 50.0822875, 8.6113765 50.0823039, 8.6113503 50.0824154, 8.6111802 50.0823989))",Frankfurt am Main,305,60529,Goldsteinstraße,,DE,,"[772782333, 772782274, 772782341, 772782302, 772782333]",residential,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980328,"POLYGON ((8.6130483 50.0828058, 8.6130108 50.0829212, 8.6131387 50.0829383, 8.6131762 50.082823, 8.6130483 50.0828058))",Frankfurt am Main,288,60529,Goldsteinstraße,,DE,,"[772782343, 772782283, 1125271282, 772782268, 772782343]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980329,"POLYGON ((8.6138083 50.0829761, 8.6137234 50.0829488, 8.613645 50.0830493, 8.61373 50.0830765, 8.6138083 50.0829761))",Frankfurt am Main,280,60529,Goldsteinstraße,,DE,,"[772782310, 772782340, 1125273577, 772782316, 772782310]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980330,"POLYGON ((8.6125152 50.0828341, 8.6125471 50.0827366, 8.6126498 50.0827505, 8.612618 50.082848, 8.6125152 50.0828341))",Frankfurt am Main,294,60529,Goldsteinstraße,,DE,,"[1123708506, 1123707259, 772782272, 772782332, 1123708506]",residential,2,gabled,2,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980332,"POLYGON ((8.6127341 50.0827605, 8.6126994 50.0828654, 8.6128248 50.0828824, 8.6128594 50.0827775, 8.6127341 50.0827605))",Frankfurt am Main,292,60529,Goldsteinstraße,,DE,,"[772782290, 772782281, 1123709033, 772782293, 772782290]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980333,"POLYGON ((8.6137234 50.0829488, 8.6136282 50.0829182, 8.6135498 50.0830187, 8.613645 50.0830493, 8.6137234 50.0829488))",Frankfurt am Main,282,60529,Goldsteinstraße,,DE,,"[772782340, 772782275, 772782284, 1125273577, 772782340]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980334,"POLYGON ((8.6132118 50.0828334, 8.6133233 50.0828503, 8.6132887 50.0829441, 8.6132547 50.0829389, 8.6132426 50.0829717, 8.6131652 50.08296, 8.6132118 50.0828334))",Frankfurt am Main,286,60529,Goldsteinstraße,,DE,,"[1911911523, 772782312, 772782280, 1911911530, 1911911535, 1911911533, 1911911523]",residential,1,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980335,"POLYGON ((8.6123731 50.0827143, 8.6123395 50.082828, 8.6124624 50.082843, 8.612496 50.0827292, 8.6123731 50.0827143))",Frankfurt am Main,296,60529,Goldsteinstraße,,DE,,"[772782317, 772782307, 772782278, 772782288, 772782317]",residential,1,gabled,2,,,,,,,,,,,,,,,,,,,,,,,,,,
way,61980407,"POLYGON ((8.6137148 50.0826666, 8.6136479 50.082757, 8.6137531 50.082789, 8.6137964 50.0827305, 8.6137127 50.082705, 8.6137362 50.0826732, 8.6137148 50.0826666))",Frankfurt am Main,279,60529,Goldsteinstraße,,DE,,"[1911911511, 1911911518, 772784004, 772784008, 772784002, 772784006, 1911911511]",residential,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,66208245,"POLYGON ((8.6911098 50.1020631, 8.6910955 50.1020979, 8.691091 50.1020973, 8.691077 50.1021313, 8.6910816 50.1021321, 8.6910651 50.1021762, 8.6911246 50.102186, 8.6911241 50.1021876, 8.6911605 50.1021939, 8.6911615 50.102192, 8.6912231 50.1022022, 8.6912415 50.1021564, 8.6912499 50.1021354, 8.6912671 50.1020925, 8.6911098 50.1020631))",Frankfurt am Main,21,60594,Darmstädter Landstraße,,,,"[803016466, 9854571500, 9854571497, 9854571498, 9854571499, 618513118, 9854571496, 9854571494, 9854571493, 9854571495, 388306180, 9854571485, 9854571489, 388306181, 803016466]",residential,4,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,68445204,"POLYGON ((8.6827863 50.1000523, 8.6828177 50.1000631, 8.6828242 50.1000554, 8.6829222 50.1000892, 8.6829097 50.1001042, 8.6828398 50.100187, 8.6827115 50.1001414, 8.6827863 50.1000523))",Frankfurt am Main,79,60594,Textorstraße,,DE,,"[823485951, 1845462320, 1845462317, 1845462322, 823485888, 823486066, 823486164, 823485951]",residential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,68647364,"POLYGON ((8.6849782 50.1030074, 8.685098 50.1030361, 8.6851131 50.1030577, 8.6850598 50.1031639, 8.6849456 50.1031411, 8.6849721 50.1030961, 8.6849311 50.1030858, 8.6849782 50.1030074))",Frankfurt am Main,26,60594,Laubestraße,,,,"[825188866, 825188908, 825188843, 825188872, 825188804, 825188895, 825188831, 825188866]",residential,4,mansard,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83010468,"POLYGON ((8.7140317 50.11705, 8.7141645 50.1171322, 8.7142884 50.1170466, 8.7143084 50.1170343, 8.7142653 50.117008, 8.7142472 50.1170202, 8.7141576 50.1169654, 8.7140317 50.11705))",Frankfurt am Main,170,60385,Röderbergweg,,DE,,"[965817694, 965817703, 965817691, 10180775393, 10180775394, 10180775395, 965817716, 965817694]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83010474,"POLYGON ((8.7141645 50.1171322, 8.7142967 50.1172109, 8.7143334 50.1171855, 8.7143418 50.1171905, 8.7143875 50.117159, 8.7143757 50.117152, 8.7144153 50.1171246, 8.7144099 50.1171213, 8.7144304 50.1171072, 8.7143916 50.1170841, 8.714373 50.117097, 8.7142884 50.1170466, 8.7141645 50.1171322))",Frankfurt am Main,172,60385,Röderbergweg,,DE,,"[965817703, 1640848672, 10180775391, 10180775390, 10180775389, 10180775392, 965817700, 10180775387, 10180775385, 10180775386, 10180775388, 965817691, 965817703]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83010476,"POLYGON ((8.7139515 50.1170023, 8.7140414 50.1169407, 8.7140216 50.1169284, 8.7140415 50.1168885, 8.7139129 50.1168619, 8.7138859 50.116919, 8.7138643 50.1169226, 8.713861 50.1169262, 8.7138527 50.1169352, 8.7138616 50.1169498, 8.7139515 50.1170023))",Frankfurt am Main,168,60385,Röderbergweg,,DE,,"[965817723, 9231346164, 965817721, 1640848668, 965817696, 965817706, 9231346161, 10180775398, 9231346162, 9231346163, 965817723]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83195893,"POLYGON ((8.7125659 50.1175207, 8.7126222 50.1174711, 8.7125177 50.1174217, 8.7124879 50.1174477, 8.71247 50.1174393, 8.7124425 50.1174627, 8.7125659 50.1175207))",Frankfurt am Main,12,60385,Droysenstraße,,DE,,"[968059167, 968059180, 968059184, 10181224054, 10181224053, 968059175, 968059167]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83195895,"POLYGON ((8.7125099 50.1175696, 8.7125659 50.1175207, 8.7124425 50.1174627, 8.7124119 50.1174896, 8.7124291 50.1174977, 8.7124035 50.1175196, 8.7125099 50.1175696))",Frankfurt am Main,10,60385,Droysenstraße,,DE,,"[968059169, 968059167, 968059175, 10181224052, 10181224051, 968059176, 968059169]",residential,2,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83195901,"POLYGON ((8.7126222 50.1174711, 8.7126805 50.1174196, 8.7126452 50.1174032, 8.7126491 50.1173998, 8.7126143 50.1173835, 8.7126088 50.1173883, 8.7125575 50.1173644, 8.7125009 50.1174142, 8.7125177 50.1174217, 8.7126222 50.1174711))",Frankfurt am Main,15,60385,Kinkelstraße,,DE,,"[968059180, 968059140, 10181224058, 10181224056, 10181224057, 10181224059, 968059144, 10181224055, 968059184, 968059180]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,83382106,"POLYGON ((8.7111831 50.1172223, 8.7111625 50.117261, 8.7111428 50.1172566, 8.7111265 50.1172868, 8.7111464 50.1172912, 8.7111397 50.1173036, 8.7112721 50.117333, 8.7112733 50.1173303, 8.7112977 50.1172859, 8.7113162 50.1172513, 8.7111831 50.1172223))",,,,,,,,"[970627044, 10181224030, 10181224027, 10181224028, 10181224029, 970627023, 970627041, 7731427525, 7731427528, 970627035, 970627044]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,84414183,"POLYGON ((8.7112856 50.1170304, 8.7112532 50.1170926, 8.7113594 50.1171156, 8.7113856 50.1171213, 8.7114025 50.1170893, 8.7114231 50.1170937, 8.7114389 50.1170638, 8.7112856 50.1170304))",Frankfurt am Main,49,60385,Dahlmannstraße,,DE,,"[981221729, 981221868, 10181224001, 981221745, 10181224014, 10181224015, 981221774, 981221729]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,84414238,"POLYGON ((8.7112856 50.1170304, 8.7114389 50.1170638, 8.7114528 50.1170376, 8.7114613 50.1170394, 8.7114629 50.1170364, 8.7114707 50.1170383, 8.711496 50.1169912, 8.7113256 50.116954, 8.7113231 50.1169587, 8.7113007 50.1169538, 8.7112845 50.1169843, 8.7113074 50.1169893, 8.7112856 50.1170304))",,1,,Kinkelstraße,,,,"[981221729, 981221774, 10181224013, 10181224012, 10181224011, 10181224010, 1640848670, 1640848669, 10181224008, 10181224007, 10181224006, 10181224009, 981221729]",residential,2,hipped,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,84938408,"POLYGON ((8.6162453 50.1277903, 8.6161302 50.1276896, 8.6163043 50.1276078, 8.6163917 50.1276843, 8.6163309 50.1277128, 8.6163586 50.1277371, 8.6162453 50.1277903))",Frankfurt am Main,1,60489,Stichelstraße,,DE,,"[1054740600, 985896497, 985896675, 985895765, 1681398678, 985896309, 1054740600]",residential,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255588,"POLYGON ((8.6461721 50.1077949, 8.6459633 50.1077867, 8.6459416 50.1080112, 8.6461505 50.1080194, 8.6461721 50.1077949))",Frankfurt am Main,4,60327,Madrider Straße,,DE,,"[1001231464, 1001231177, 1001231285, 1001230964, 1001231464]",residential,5,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255591,"POLYGON ((8.6464309 50.1082027, 8.646148 50.1081903, 8.6461337 50.1083249, 8.6464166 50.1083373, 8.6464309 50.1082027))",Frankfurt am Main,49,60327,Europa-Allee,,DE,,"[1001230993, 1001231134, 1591304886, 1591304889, 1001230993]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255600,"POLYGON ((8.6466837 50.1078182, 8.6464728 50.1078095, 8.6464503 50.1080323, 8.6466612 50.108041, 8.6466837 50.1078182))",Frankfurt am Main,3,60327,Dubliner Straße,,DE,,"[1001231393, 1001231100, 1001231583, 1001230920, 1001231393]",residential,4,flat,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255615,"POLYGON ((8.6471688 50.107841, 8.64696 50.1078325, 8.6469361 50.1080759, 8.6471448 50.1080843, 8.6471688 50.107841))",Frankfurt am Main,4,60327,Dubliner Straße,,DE,,"[1001231170, 1001231622, 1001230963, 1001231459, 1001231170]",residential,5,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255617,"POLYGON ((8.6439876 50.10685, 8.6440512 50.1068507, 8.6440506 50.106872, 8.644106 50.1068727, 8.6441056 50.1068884, 8.6441593 50.106889, 8.6441587 50.1069109, 8.6441933 50.1069113, 8.6441921 50.1069546, 8.6441753 50.1069545, 8.6441744 50.106986, 8.6441437 50.1069856, 8.6441425 50.1070283, 8.6439827 50.1070265, 8.6439876 50.10685))",Frankfurt am Main,21,60327,Günderrodestraße,,DE,,"[1001231213, 1001231531, 2551457500, 2551457501, 1001231116, 1001230928, 1001231002, 1001231219, 1001231684, 1001231408, 1001231318, 1001231155, 1001231248, 1001231341, 1001231213]",residential,7,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255629,"POLYGON ((8.6475667 50.1080281, 8.6475806 50.1078784, 8.6472698 50.1078663, 8.6472559 50.1080162, 8.6475667 50.1080281))",Frankfurt am Main,5,60327,Londoner Straße,,DE,,"[1001231491, 1001231201, 1001231245, 1001230926, 1001231491]",residential,6,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255640,"POLYGON ((8.6444103 50.107031, 8.6443142 50.107141, 8.6442906 50.1071702, 8.644215 50.1071422, 8.6442406 50.1071134, 8.6442669 50.1071221, 8.6442942 50.1070897, 8.6442091 50.1070559, 8.6442893 50.1069768, 8.6444103 50.107031))",Frankfurt am Main,90,60327,Kölner Straße,,DE,,"[1001231146, 1001230937, 2551457511, 2551457509, 2551457507, 2551457508, 2551457505, 1001231446, 1001231558, 1001231146]",residential,4,mansard,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255647,"POLYGON ((8.6478935 50.1078705, 8.6476827 50.1078628, 8.6476609 50.1081077, 8.6478717 50.1081154, 8.6478935 50.1078705))",Frankfurt am Main,3,60327,Londoner Straße,,DE,,"[1001231643, 1001231695, 1001231410, 1001231519, 1001231643]",residential,6,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86255656,"POLYGON ((8.6440016 50.107208, 8.6440025 50.1070793, 8.6441494 50.1070797, 8.6441485 50.1072084, 8.6440016 50.107208))",Frankfurt am Main,22,60327,Günderrodestraße,,DE,,"[1163960216, 1001231268, 1001231294, 1001231351, 1163960216]",residential,4,gabled,1,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86342153,"POLYGON ((8.6378839 50.1008955, 8.6378019 50.1009813, 8.6373611 50.100808, 8.6373712 50.1007974, 8.6373456 50.1007873, 8.6374061 50.100724, 8.6374317 50.1007341, 8.637443 50.1007223, 8.6378839 50.1008955))",Frankfurt am Main,19 H,60326,Lahnstraße,,DE,,"[1003014116, 1003013635, 1003013484, 1587488282, 1587488280, 1587488214, 1587488226, 1003013957, 1003014116]",residential,3,,,,,,,,,,Lahnstraße 19 Hinterhaus,,,,,,,,,,,,,,,,,,
