element_type,osmid,geometry,wheelchair,amenity,name,cuisine,diet:vegetarian,opening_hours,brand,height,operator,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,phone,shop,website,source,level,description,check_date:opening_hours,note,source:addr,check_date,surveillance,ref,nodes,brand:wikidata,brand:wikipedia,building,building:levels,drink:club-mate,toilets:wheelchair,alt_name,max_level,min_level,roof:material,smoking,source:geometry,start_date,toilets,wikidata,wikipedia,addr:suburb,roof:levels,roof:shape,old_name:1974-1978,old_name:1978-1997,old_name:1998-2007,start_date:note,trolley,building:use,indoor_seating,outdoor_seating,unisex,building:part,disused:brand,disused:name,disused:shop,roof:colour,branch,building:colour,building:material,building:levels:underground,heritage,owner,wikimedia_commons,contact:phone,contact:website,information,information:kvv,opening_hours:url,payment:cash,payment:credit_cards,payment:debit_cards,payment:visa,public_transport,tourism,internet_access,internet_access:fee,old_brand,dispensing,addr:housename,capacity,delivery,diet:vegan,email,internet_access:operator,layer,old_name,organic,seating,takeaway,nohousenumber,source:outline,addr:source,lastcheck,heritage:description,heritage:operator,architect,sport,laundry_service,payment:membership_card,self_service,fuel:diesel,fuel:e10,fuel:octane_95,fuel:octane_98,building:architecture,landuse,noaddress,contact:email,contact:fax,opening_hours:kitchen,payment:girocard,female,male,supermarket,dog,payment:contactless,payment:mastercard,roof:direction,roof:height,service:bicycle:pump,building:min_level,ways,type
way,41177937,"POLYGON ((8.4673281 49.0018614, 8.4678895 49.0018163, 8.4678706 49.0016569, 8.4675682 49.0016773, 8.4671416 49.0017074, 8.4673281 49.0018614))",,,,,,,,,,Karlsruhe,DE,9,76227,Zur Gießerei,,,,,,,,,,,,,"[502952289, 502952290, 502952291, 597111141, 502952292, 502952289]",,,retail,2,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,42121548,"POLYGON ((8.4364632 49.0107799, 8.4365014 49.0107815, 8.4365348 49.0107829, 8.4365871 49.010785, 8.4367442 49.0107914, 8.4367547 49.0107918, 8.4368014 49.0107937, 8.4368475 49.0107956, 8.4368826 49.010797, 8.4369164 49.0107984, 8.4369508 49.0107998, 8.4369838 49.0108011, 8.4370181 49.0108025, 8.4370297 49.010803, 8.4370516 49.0108039, 8.4370992 49.0108058, 8.4371127 49.0106634, 8.4371148 49.0106406, 8.437151 49.0106421, 8.4371871 49.0106436, 8.4371889 49.0106236, 8.4371931 49.0105809, 8.4371208 49.010578, 8.4365563 49.010555, 8.4365456 49.0106689, 8.4364741 49.010666, 8.4364632 49.0107799))",,,,,,,,,,Karlsruhe,DE,21,76131,Striederstraße,,,,,,,,,,,,,"[523633900, 4258962144, 1043735623, 4258962146, 4972334530, 7426790506, 4972334529, 4972334526, 6152604702, 6152604701, 6152604700, 6152604699, 6152604698, 6847507045, 4621072695, 523633901, 7426790492, 7426790493, 4799358240, 1043735620, 7426790494, 523633895, 7426790505, 523633896, 523633897, 523633905, 523633900]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",before 2005,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,44122896,"POLYGON ((8.3527276 49.0365442, 8.3526868 49.0365752, 8.3518662 49.0361092, 8.3517482 49.0361985, 8.3517709 49.0362114, 8.3517957 49.0362255, 8.3515493 49.036412, 8.3514652 49.0364757, 8.3519436 49.0367473, 8.3519836 49.03677, 8.35195 49.0367954, 8.3519344 49.0368073, 8.3525729 49.0371698, 8.3527168 49.0370609, 8.3531506 49.0367325, 8.3527276 49.0365442))",,,,,,,,,,Karlsruhe,DE,1,76187,Grünhutstraße,,,,,,,,,,,,,"[2031986452, 2031986453, 560666030, 5555231229, 5807723525, 5555231230, 603645106, 560666034, 603645115, 603645114, 603645112, 603645113, 560666051, 2031986459, 560666050, 2031986452]",,,retail,2,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,47238991,"POLYGON ((8.4132612 49.0052975, 8.4132354 49.0052686, 8.4131991 49.0052448, 8.4131489 49.0052265, 8.4130828 49.005218, 8.4130335 49.0052214, 8.4129789 49.0052355, 8.4129321 49.0052601, 8.412908 49.0052812, 8.4128709 49.0052699, 8.4128508 49.0052343, 8.4114055 49.0055492, 8.4113792 49.0054996, 8.4114052 49.0054812, 8.4114156 49.0054682, 8.4114219 49.0054494, 8.4114157 49.0054339, 8.4114031 49.0054185, 8.4113896 49.0054039, 8.4113736 49.005392, 8.4113606 49.0053853, 8.4113294 49.0053753, 8.4113151 49.0053715, 8.4112896 49.0053659, 8.4112538 49.0053602, 8.4112385 49.0053586, 8.4112151 49.0053569, 8.4112101 49.0053567, 8.4111834 49.0053562, 8.4111608 49.0053569, 8.4111395 49.0053583, 8.4111348 49.0053588, 8.4110956 49.0053641, 8.4110873 49.0053656, 8.4110593 49.0053741, 8.4110277 49.0053859, 8.4110031 49.0053991, 8.4109812 49.0054141, 8.4109658 49.0054307, 8.4109553 49.0054484, 8.410961 49.0054683, 8.4109763 49.0054852, 8.4109908 49.0054956, 8.4110066 49.0055045, 8.4110224 49.0055117, 8.4110444 49.0055184, 8.4110392 49.0056773, 8.411023 49.0056811, 8.4108844 49.0057136, 8.4107658 49.0057414, 8.410796 49.0057965, 8.4108144 49.0058343, 8.4108184 49.0058424, 8.4108541 49.0058339, 8.4109409 49.0058175, 8.411024 49.0058006, 8.4110242 49.0058262, 8.4110842 49.0058251, 8.4111475 49.0058223, 8.4111876 49.0058195, 8.4112263 49.0058154, 8.4112639 49.0058113, 8.4113109 49.0058045, 8.4113661 49.005796, 8.4114791 49.005775, 8.4114952 49.0058084, 8.4116136 49.0057829, 8.4115938 49.0057485, 8.4116644 49.0057322, 8.4116892 49.0057786, 8.4128424 49.0055253, 8.4130582 49.0054779, 8.4131018 49.0054776, 8.4131673 49.0054647, 8.4132154 49.0054425, 8.4132188 49.0054403, 8.4134097 49.0053982, 8.4133438 49.0052746, 8.4132944 49.0052883, 8.4132612 49.0052975))",yes,,Scheck-In-Center,,,"Mo-Sa 07:00-22:00; Su,PH off",Scheck-In-Center,,Scheck-In Einkaufs-Center Achern GmbH,Karlsruhe,DE,1,76137,Rüppurrer Straße,,mall,https://www.scheck-in-center.de/,,,,2020-11-05,,,,indoor,,"[601769681, 1859897999, 1859897997, 1859897995, 1859897993, 1859897994, 1859897996, 1859897998, 601769685, 601769687, 601769688, 601769651, 601769652, 601769654, 601769656, 1247533470, 1247533639, 1247533815, 601769657, 1247533417, 1743344022, 1247533592, 3666287413, 601769613, 1247533763, 3666287411, 1247533438, 1859898003, 601769630, 3666287410, 601769632, 3666287412, 1247533521, 1743314356, 1247533375, 1247533779, 1247533601, 601769634, 601769635, 601769609, 601769611, 1247533697, 1247533333, 1247533489, 1247533634, 601769637, 601769647, 1743314369, 1859898068, 601769649, 671437269, 1908406187, 601769639, 1908406185, 1859898072, 601769640, 601769642, 1247533801, 601769644, 1247533405, 601769645, 1247533555, 1247533454, 1247533734, 601769659, 601769661, 601769663, 601769664, 601769666, 601769668, 1743996240, 1908406183, 1859898046, 1859898035, 1859898022, 1908406175, 601769692, 601769680, 1743344006, 601769681]",,,retail,2.5,,,Mendelssohn-Zentrum,,,,,,2002-01,yes,,,,,flat,,,,,,,,,,,,,,grey,Karlsruhe Mendelssohnplatz,black,glass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,52282814,"POLYGON ((8.3538394 49.0209865, 8.3544924 49.0214247, 8.3547387 49.0212669, 8.3544706 49.021087, 8.3545153 49.0210584, 8.3541303 49.0208, 8.3538394 49.0209865))",yes,,,,,,,,,Karlsruhe,DE,11,76185,Borsigstraße,,,,,,,,,,,,,"[665338270, 665338278, 665338277, 2053372909, 2053372910, 665338272, 665338270]",,,retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,54856329,"POLYGON ((8.4654772 48.9950582, 8.4658718 48.9953888, 8.4663089 48.9951595, 8.4662424 48.9949963, 8.46621 48.9950141, 8.4661819 48.9950295, 8.4659231 48.9948184, 8.4654772 48.9950582))",yes,,Netto Marken-Discount,,,"Mo-Sa 07:00-22:00; PH,Su off",Netto Marken-Discount,,Netto Marken-Discount Stiftung & Co. KG,Karlsruhe,DE,5,76227,Rommelstraße,,supermarket,https://www.netto-online.de,,,,,,,,,,"[690665457, 690665447, 690665477, 690665460, 690665489, 690665487, 690665483, 690665457]",Q879858,de:Netto Marken-Discount,retail,1,,,,,,,,,2018-09-11,,,,,0,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,71813037,"POLYGON ((8.4390136 49.0088809, 8.439113 49.008863, 8.4394609 49.0088002, 8.4393772 49.0086008, 8.4393395 49.0086077, 8.4392987 49.008615, 8.4392358 49.0086264, 8.4390294 49.0086637, 8.43893 49.0086816, 8.4389865 49.0088162, 8.4390136 49.0088809))",,,,,,,,,,Karlsruhe,DE,5a,76131,Käppelestraße,,,,,,,,,,,,,"[853453165, 5578908195, 1831083587, 5578908197, 2708343396, 1831083563, 5578908194, 5578908196, 853453196, 5578908198, 853453165]",,,retail,1,,,,,,metal,,"Maps4BW, LGL, www.lgl-bw.de",2004,,,,,0,hipped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,80338752,"POLYGON ((8.4010588 49.0093862, 8.4012254 49.0093344, 8.4011229 49.0091924, 8.4012429 49.0091551, 8.4013398 49.009125, 8.4014259 49.0090983, 8.4015171 49.009094, 8.4016195 49.0090892, 8.4016382 49.0090885, 8.4016479 49.0090882, 8.4022628 49.0090676, 8.4022969 49.0090665, 8.4023094 49.0090951, 8.4023246 49.0091301, 8.4024377 49.0093893, 8.402453 49.0095302, 8.402457 49.0095671, 8.4024087 49.0095694, 8.4021846 49.0095799, 8.4021689 49.009571, 8.4021609 49.0095714, 8.4020891 49.0095747, 8.4020754 49.009585, 8.4017923 49.0095982, 8.4013253 49.0096199, 8.401322 49.0096117, 8.4012772 49.0096194, 8.4012342 49.0096268, 8.4012218 49.0095957, 8.4012116 49.00957, 8.4011944 49.0095729, 8.4011053 49.0094502, 8.4010588 49.0093862))",yes,,,,,,,,Aachener Grundvermögen Kapitalverwaltungsgesellschaft mbH,Karlsruhe,DE,147-159,76133,Kaiserstraße,,,,,,,,,,,,,"[1848309968, 1848309974, 1848309978, 5531978159, 8138414790, 1020194052, 4199070102, 1245765007, 1725394315, 1245765022, 4225635195, 2911699136, 4225635196, 4199070103, 1043567350, 1732343261, 937597183, 3584003725, 3491843846, 3491843844, 3513133294, 3491843845, 3491843847, 4199070105, 1245764956, 1245765011, 1732343267, 937597181, 3665156004, 1245765089, 1245765140, 8138413138, 1848309968]",,,retail,5,,,,,,,,,1914,,Q99292279,,,1,,,,,,,,,,,,,,,,,,,1,yes,Aachener Grundvermögen Kapitalverwaltungsgesellschaft mbH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,81119911,"POLYGON ((8.3827879 49.0455957, 8.3822902 49.0452997, 8.3826222 49.045058, 8.3826462 49.0450444, 8.3827291 49.0450283, 8.3831917 49.0453023, 8.3827879 49.0455957))",,,,,,,,,,Karlsruhe,DE,34,76149,Grünewaldstraße,,,,,,,,,,,,,"[945347609, 945347606, 1168866045, 1447502881, 250124789, 945347613, 945347609]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,85580651,"POLYGON ((8.4040737 49.010098, 8.4040531 49.0098717, 8.4040404 49.0097336, 8.4040386 49.0097146, 8.4040374 49.0097013, 8.4040365 49.0096905, 8.4041842 49.0096845, 8.40441 49.0096748, 8.4044962 49.0096711, 8.404528 49.0096697, 8.404543 49.0098954, 8.4045456 49.0099893, 8.404617 49.0099931, 8.4045975 49.0100948, 8.4045966 49.0100994, 8.4044677 49.0100957, 8.4043406 49.0100941, 8.404208 49.0100949, 8.4040737 49.010098))",,,Kaiser Karree,,,,,,Newport Holding GmbH,,,,,,,,,,,,,,,,,,"[992772730, 2361015178, 2319983241, 7057899957, 2361007299, 3079131208, 3079131205, 6960256715, 2539769936, 992772718, 1244553510, 3491843862, 1831218614, 992772726, 3491843866, 3491843865, 3491843863, 3491843864, 992772730]",,,retail,4,,,,,,,,Bing 2013,2011-12,,Q96782090,,,,,,,,,,,,,,,,,,,,white,,,,Newport Holding GmbH,Category:Kaiserkarree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,86503822,"POLYGON ((8.3555046 49.0283085, 8.3561348 49.028172, 8.3560582 49.0280198, 8.3559497 49.0278043, 8.3558356 49.0275779, 8.3558227 49.0275523, 8.3551925 49.0276887, 8.3555046 49.0283085))",,,,,,,,,,,,,,,,,,Bing Maps,,,,,,,,,"[1005455549, 1005455629, 1084281447, 1084281183, 10270114379, 1005455620, 1005455571, 1005455549]",,,retail,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,87354884,"POLYGON ((8.4384067 49.0078835, 8.4384401 49.0079603, 8.4385392 49.0079418, 8.4385723 49.0080179, 8.4385916 49.0080624, 8.4386411 49.0080531, 8.4386907 49.0080439, 8.4387402 49.0080346, 8.4387897 49.0080253, 8.4388393 49.008016, 8.4388641 49.0080114, 8.4388888 49.0080068, 8.4389384 49.0079975, 8.4389879 49.0079882, 8.4390374 49.0079789, 8.439087 49.0079697, 8.4391365 49.0079604, 8.4390621 49.0077893, 8.4390598 49.0077838, 8.4390574 49.0077784, 8.4390507 49.007763, 8.4390098 49.0077707, 8.4385553 49.0078557, 8.4385058 49.007865, 8.4384067 49.0078835))",,,,,,,,,Alnatura Produktions- und Handels GmbH,Karlsruhe,DE,5,76131,Käppelestraße,,,,,,,,,,,,,"[1015847095, 1371434212, 1371434209, 4394806441, 1015847104, 5552714842, 5552714841, 5552714840, 5552714839, 5552714838, 4157996064, 5552714837, 5552714836, 5552714835, 5552714834, 5552714833, 1015847106, 5906312844, 5906312846, 5906312839, 1015847127, 5906312840, 5552714832, 4394806433, 1015847095]",,,retail,1,,,,,,,,,2003,,,,Oststadt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89453768,"POLYGON ((8.4020026 48.9993405, 8.4019734 48.9994108, 8.4020803 48.9994299, 8.4020652 48.9994662, 8.4021008 48.9994726, 8.4021258 48.9994771, 8.4021721 48.9994853, 8.4022164 48.9993788, 8.4021911 48.9993743, 8.4022102 48.9993283, 8.4022209 48.9993027, 8.4021392 48.999288, 8.4021094 48.9993597, 8.4020026 48.9993405))",yes,cafe,Mjam - Saftbar,,,,,3.5,,Karlsruhe,DE,4a,76137,Ettlinger Straße,,,,,,,,,,,,,"[1037445861, 1687810653, 1844135017, 1687810666, 1232515835, 4357288560, 1687810695, 1037445888, 1844135016, 7997209491, 1037445905, 1037445872, 1844135015, 1037445861]",,,retail,1,,,,,,metal,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,flat,,,,,,,,yes,,,,,,,,#00FF00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89564365,"POLYGON ((8.3838669 49.0179848, 8.3840718 49.0179494, 8.3839782 49.0177167, 8.3837733 49.0177522, 8.3838669 49.0179848))",,,,,,,,,,Karlsruhe,DE,6,76133,Knielinger Allee,,,,,,,,,,,,,"[1038224396, 1038224395, 1038224394, 1038224397, 1038224396]",,,retail,1,,,,,,,,,,,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89970073,"POLYGON ((8.4000047 48.994288, 8.4000883 48.9943095, 8.400112 48.9942697, 8.4001201 48.9942561, 8.4000365 48.9942346, 8.4000047 48.994288))",yes,,KVV Kundenzentrum Hauptbahnhof,,,"Mo-Fr 06:30-19:00; Sa 09:00-17:00; Su,PH 09:00-15:00",,4,Karlsruher Verkehrsverbund,Karlsruhe,,1,76137,Bahnhofplatz,,ticket,,,0,,,geöffnet wieder,,,indoor,R29,"[1042870960, 1042870961, 3633376974, 1042870956, 1042870964, 1042870960]",,,retail,1,,,,,,,,,,,,,,,flat,,,,,,,,,,,,,,grey,,grey,glass,,,,,+49 721 61075885,https://www.kvv.de/service/kundenzentren.html,office,office,https://www.kvv.de/service/kundenzentren.html,yes,yes,yes,yes,service_centre,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89971671,"POLYGON ((8.4267521 49.009487, 8.426886 49.0094597, 8.4271125 49.0094166, 8.4272539 49.0093883, 8.4272832 49.0093825, 8.4273093 49.0093774, 8.4273102 49.0093772, 8.4273052 49.0093661, 8.4273456 49.0093582, 8.4273107 49.0092816, 8.4272731 49.009289, 8.4272631 49.0092672, 8.4268433 49.00935, 8.4267025 49.0093774, 8.4267521 49.009487))",,,Edeka Behrens,,,Mo-Sa 08:00-20:00,,,,Karlsruhe,DE,24,76131,Veilchenstraße,,supermarket,,,0,,,,,2023-06-17,,,"[10554501396, 1042902240, 4729773102, 10554501380, 4729773099, 10554501382, 10554501381, 10554501384, 10554501385, 1042902269, 1042902268, 1042902264, 1253167200, 1042902257, 10554501396]",,,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wlan,no,Treff 3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90034227,"POLYGON ((8.4029044 49.0093573, 8.4029248 49.0094067, 8.402778 49.0094328, 8.4027969 49.0094786, 8.4032257 49.0094574, 8.4032125 49.0093421, 8.4029044 49.0093573))",,,,,,,,,,Karlsruhe,DE,145,76133,Kaiserstraße,,,,,,,,,,,,,"[1043567355, 1043567407, 1043567341, 1043567396, 2460132198, 2460132195, 1043567355]",,,retail,4,,,,,,slate,,"Maps4BW, LGL, www.lgl-bw.de",1954,,,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90036817,"POLYGON ((8.3850948 48.9934609, 8.3855308 48.9934402, 8.3855742 48.9934381, 8.3855385 48.9931145, 8.3852867 48.9931264, 8.3852823 48.9930864, 8.3850101 48.9930993, 8.3850146 48.9931404, 8.3848332 48.993149, 8.3848643 48.9934308, 8.3850903 48.9934201, 8.3850948 48.9934609))",yes,,,,,,,,,Karlsruhe,DE,69,76135,Hohenzollernstraße,,,,,,,,,,,indoor,,"[972509373, 9741378934, 972509380, 1043611760, 1043611764, 1043611791, 1043611756, 1043611768, 1043611773, 972509367, 1366780235, 972509373]",,,retail,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90038309,"POLYGON ((8.394688 49.0082807, 8.3946933 49.0082828, 8.3946995 49.0082837, 8.3947057 49.0082832, 8.3947113 49.0082814, 8.3947157 49.0082785, 8.3947184 49.0082748, 8.3947192 49.0082707, 8.3947019 49.0080688, 8.394645 49.008071, 8.3946294 49.0080854, 8.3946104 49.0080978, 8.3945883 49.0081079, 8.3945638 49.0081153, 8.3945378 49.0081199, 8.394511 49.0081214, 8.3944655 49.0081567, 8.394688 49.0082807))",yes,pharmacy,Karl-Apotheke,,,Mo-Fr 08:00-19:00; Sa 09:00-14:00,,,Apotheker Christian Giese e.K.,Karlsruhe,DE,18,76133,Karlstraße,,,http://karl-apotheke.de/,,,,2023-03-09,,,,,,"[1043623143, 1043623168, 3564355409, 3564355408, 3564355407, 3564355406, 3564355405, 1043623160, 1043623137, 1043623150, 1043623163, 3564355403, 1043623343, 3564355404, 1043623152, 1043623156, 1043623133, 1043623143]",,,retail,1,,,,,,concrete,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,flat,,,,,,,,,,,,,,,,#CC9999,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90047623,"POLYGON ((8.4100168 49.0087638, 8.4101301 49.0087594, 8.4101283 49.0087395, 8.4101275 49.0087309, 8.4101503 49.0087301, 8.4101475 49.0086967, 8.4101909 49.0086949, 8.4101892 49.0086765, 8.4101858 49.0086378, 8.4101845 49.0086236, 8.4101182 49.0086262, 8.4101147 49.0085873, 8.4101134 49.0085731, 8.4101127 49.0085648, 8.4099994 49.0085692, 8.4100014 49.0085914, 8.4100047 49.0086275, 8.4099406 49.00863, 8.4099471 49.0087028, 8.4099854 49.0087014, 8.4099883 49.0087364, 8.4100143 49.0087354, 8.4100151 49.0087441, 8.4100168 49.0087638))",no,restaurant,Kais Pizza,pizza,yes,"Tu-Fr 10:30-14:00,17:00-21:00; PH,Sa,Su 15:00-20:00; Mo off",,,Kai Weber-Sieb,Karlsruhe,,37,76133,Zähringerstraße,+49 721 373734,,http://www.kais-pizza.de,,,,,,,,indoor,,"[1043718822, 1043718833, 1741767905, 3298703669, 3298703667, 3298703664, 1043718844, 6018439505, 6018439506, 1043718799, 1043718820, 3294327616, 3611324626, 1043718802, 1043718827, 3611324629, 1043718803, 1043718829, 1043718806, 1674534010, 3298703673, 3298703672, 3611324632, 1043718822]",,,retail,2,,,,,,,no,,,,,,,1,gambrel,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,wlan,no,,,Brückengebäude,65,yes,yes,info@kais-pizza.de,freifunk,3,Il Ponte Rosso,yes,indoor,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90114220,"POLYGON ((8.2944253 48.9967151, 8.2943425 48.9966024, 8.2945789 48.9965281, 8.2944646 48.9963793, 8.2945635 48.9963465, 8.2946766 48.9964954, 8.294688 48.9964925, 8.2947709 48.9966037, 8.2947611 48.9966068, 8.2946568 48.9966405, 8.2944253 48.9967151))",,,,,,,,,,Karlsruhe,DE,49,76189,Hermann-Schneider-Allee,,,,,,,,,,,,,"[1044655240, 1044655238, 3111233246, 3111233243, 1044655229, 10230866017, 10230866018, 1044655227, 10230866022, 10230866019, 1044655240]",,,retail,1,,,,,,,,,,,,,Rappenwört,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90278681,"POLYGON ((8.3803526 48.9835445, 8.380378 48.9835233, 8.3806059 48.9836502, 8.3805765 48.9836703, 8.3803526 48.9835445))",,,Vereinsheim Dampflokfreunde Karlsruhe,,,,,,,,,,,,,,https://www.dampflokfreunde.com/,,,,,Bei Änderungen der website bitte auch bei der umliegenden Fläche ändern.,,,,,"[1046818039, 1046818140, 1046818436, 1046818495, 1046818039]",,,retail,1,,,,,,,,,,,,,,0,round,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90400140,"POLYGON ((8.4446375 48.9974665, 8.4451044 48.997381, 8.4449582 48.9970371, 8.4451871 48.9969952, 8.4450753 48.9967323, 8.4443795 48.9968596, 8.4446375 48.9974665))",,,Autohaus Rastetter,,,Mo-Fr 09:30-18:00; Sa 10:00-14:00,,,Autohaus Rastetter GmbH,Karlsruhe,DE,16,76227,Ottostraße,+49 721 409010,car,https://www.rastetter.de/,,,,,,,,,,"[1048744481, 1048744505, 1048744389, 1048744416, 1048744410, 495069181, 1048744481]",,,retail,1,,,,,,,,,,,,,Durlach,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90624716,"POLYGON ((8.42234 49.0159223, 8.4227471 49.0159616, 8.4227676 49.0158704, 8.4223605 49.0158311, 8.42234 49.0159223))",,,,,,,,,,Karlsruhe,DE,10a,76131,Klosterweg,,,,,,,,,,,,,"[1051701192, 1051701195, 1051701200, 1051701197, 1051701192]",,,retail,1,,,,,,,,"Maps4BW, LGL, www.lgl-bw.de",1966,,,,,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90627364,"POLYGON ((8.3859406 49.0079995, 8.3858942 49.0080035, 8.3858852 49.0079592, 8.3858804 49.0079354, 8.3857476 49.007947, 8.3855892 49.0079608, 8.3855964 49.0079965, 8.3856282 49.0079937, 8.3856479 49.008091, 8.3856657 49.0081789, 8.3856839 49.0082689, 8.3856921 49.0083092, 8.3857021 49.0083585, 8.3857099 49.0083972, 8.3857184 49.0084393, 8.3857364 49.0085282, 8.3857537 49.0086137, 8.3858934 49.0086015, 8.3860595 49.008587, 8.3859406 49.0079995))",yes,,REWE,,,"Mo-Sa 07:00-22:00; Su,PH off",REWE,,,Karlsruhe,DE,8,76133,Hans-Sachs-Straße,,supermarket,https://www.rewe.de/,,,,2020-12-17,,,,,,"[1051761457, 1260284146, 1260284152, 1260284012, 2453010029, 1051761441, 1260283997, 1260284126, 1260283995, 1260232915, 1260284119, 1260284097, 1260284136, 1244223109, 1244223108, 1260284011, 1260284010, 1260284027, 1260284195, 1051761457]",Q16968817,en:REWE,retail,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90769696,"POLYGON ((8.4438766 49.0171928, 8.4438928 49.0172134, 8.4441226 49.0171354, 8.444199 49.0171095, 8.4442199 49.0171024, 8.444183 49.0170557, 8.4441225 49.0170763, 8.4440951 49.0170416, 8.4438287 49.0171321, 8.4438766 49.0171928))",,,,,,,,,,Karlsruhe,DE,51,76131,Mannheimer Straße,,,,,,,,,,,,,"[1053668149, 1053668151, 1053668166, 7472160666, 1053668162, 1053668171, 7277980425, 1053668158, 1053668159, 1053668149]",,,retail,1,,,,,,concrete,,"Maps4BW, LGL, www.lgl-bw.de;Bing 2013",,,,,Rintheim,,flat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
