element_type,osmid,geometry,name,wheelchair,amenity,check_date,operator,ref,addr:city,addr:country,addr:housenumber,addr:postcode,addr:street,addr:suburb,note,wheelchair:description,fixme,man_made,surveillance,description,brand,opening_hours,parking,nodes,building,building:levels,owner,roof:levels,source:geometry,start_date,building:use,disused:leisure,old_name,roof:shape,brand:wikidata,brand:wikipedia,building:facade:material,check_date:opening_hours,height,shop,source:outline,addr:housename,architect,heritage,office,seamark:building:function,seamark:name,seamark:type,nohousenumber,disused:amenity,indoor_seating,outdoor_seating,takeaway,source,fast_food,roof:material,roof:orientation,building:material,roof:height,last_renovation,building:colour,contact:email,contact:fax,contact:phone,contact:website,payment:cash,payment:girocard,payment:maestro,repair,second_hand,roof:colour,phone,website,lastcheck,addr:source,smoking,email,fax,source:addr,loc_name,heritage:operator,ref:lda,layer,location,historic,access:parking,alt_name,short_name,start_date:description,wikidata,craft,noaddress,healthcare,construction:start_date,disused:building,addr:subdistrict,cuisine,toilets:wheelchair,automated,self_service,diet:vegan,diet:vegetarian,drive_through,internet_access,internet_access:fee,old_operator,ref:note,source:height,operator:type,generator:output:electricity,generator:source,building:min_level,disused:name,contact:mobile,min_height,source:min_height,disused:shop,brewery,min_age,opening_hours:signed,payment:credit_cards,payment:debit_cards,roof:direction,construction,opening_date,ways,type
way,87903360,"POLYGON ((8.3447027 49.0158963, 8.3447448 49.0158958, 8.344745 49.0159018, 8.3449502 49.0158989, 8.344948 49.0158329, 8.3449419 49.015833, 8.3449412 49.0158104, 8.3449021 49.0158109, 8.3449017 49.015798, 8.3448154 49.0157992, 8.3448157 49.0158071, 8.3447426 49.0158082, 8.3447434 49.0158328, 8.3447007 49.0158334, 8.3447027 49.0158963))",Hafendirektion,,,,,,Karlsruhe,DE,2,76189,Werftstraße,,,,,,,,,,,"[1021942799, 3624094198, 3624094200, 1021942807, 3624094194, 3624094195, 3624083991, 3624083992, 1021942802, 3624083987, 3624083989, 3624083990, 1021942853, 3624094196, 1021942799]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",1901,,,,,,,,,,,,Hafendirektion,August Stürzenacker,yes,harbour,harbour_master,Hafendirektion,building,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89453765,"POLYGON ((8.3998405 48.9981163, 8.399829 48.9981909, 8.3998644 48.9981932, 8.4000151 48.9982032, 8.4000193 48.9981761, 8.4000029 48.998175, 8.4000092 48.9981338, 8.399962 48.9981306, 8.3999643 48.9981157, 8.3999089 48.998112, 8.3999075 48.9981208, 8.3998405 48.9981163))",,,,,,,,,,,,,,,,,,,,,,"[1037445909, 1037445876, 4728572195, 1037445924, 4357485055, 4357485054, 4357485053, 4357485052, 1037445884, 4357485049, 4357485051, 1037445909]",commercial,1,,,,,,,,flat,,,,,,,"Maps4BW( LGL-BW, www.lgl-bw.de)",,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89453770,"POLYGON ((8.4011805 48.9973219, 8.4014175 48.9973137, 8.4014034 48.9971397, 8.4013668 48.9971409, 8.4013636 48.9971016, 8.4012962 48.997104, 8.4012994 48.9971433, 8.4012626 48.9971446, 8.4012676 48.9972061, 8.4012329 48.9972073, 8.401195 48.9972086, 8.4011714 48.9972094, 8.4011805 48.9973219))",,,,,,,,,,,,,,,,,,,,,,"[1037445862, 1037445891, 4357288557, 4357485047, 1037445875, 1037445922, 7681254184, 7681254185, 1037445843, 4360002470, 7681254183, 1037445907, 1037445862]",commercial,,,,,1967,,,Zoo-Terrassen,,,,,,,,"Maps4BW( LGL-BW, www.lgl-bw.de)",,,,,,,,,cafe,yes,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,89988830,"POLYGON ((8.4729784 49.0346806, 8.4728199 49.0345772, 8.4725986 49.0347232, 8.4727572 49.0348265, 8.4729784 49.0346806))",,,,,,,Karlsruhe,DE,39,76229,Greschbachstraße,Grötzingen,,,,,,,,,,"[1043218755, 1043218630, 1043218695, 1043218611, 1043218755]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044720,"POLYGON ((8.4473751 48.9942163, 8.4474659 48.9941997, 8.4474459 48.9941601, 8.4474337 48.9941359, 8.4475773 48.9941092, 8.4478312 48.9946968, 8.4476829 48.9947244, 8.4476021 48.9945375, 8.4472894 48.9945942, 8.4471587 48.9942559, 8.4471883 48.9942505, 8.4473751 48.9942163))",Atruvia AG,,,,,10,Karlsruhe,DE,4a,76227,Wachhausstraße,Durlach,,,,,,Gebäude 10 (Trainingscenter),,,,"[3077314179, 1043690683, 9277539046, 1043691040, 1043690798, 1043690582, 1043691069, 1043690825, 4197361338, 10010947731, 3077365278, 3077314179]",commercial,3,,,,,,,,,,,,,,,,,,,it,,,,,,,,,knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044727,"POLYGON ((8.4463655 48.9949767, 8.4466703 48.9949257, 8.4471015 48.9948513, 8.4470763 48.9947778, 8.4469361 48.9944339, 8.4464284 48.994523, 8.4461973 48.9945636, 8.4463011 48.9948181, 8.4463655 48.9949767))",Betriebsrestaurant Atruvia AG,,fast_food,,,8,Karlsruhe,DE,4b,76227,Wachhausstraße,Durlach,,,,,,Gebäude 8 (Betriebsrestaurant),,,,"[1043690543, 3077319530, 1043690727, 1165790487, 1043690478, 3077321733, 1043690871, 3077322113, 1043690543]",commercial,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,knowledge,cafeteria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044729,"POLYGON ((8.4458833 48.9949565, 8.446209 48.9948988, 8.4460752 48.9945738, 8.4457495 48.9946315, 8.4458277 48.9948213, 8.445842 48.9948562, 8.4458833 48.9949565))",,,,,,,,,,,,,,,,,,,,,,"[1043690830, 1043691019, 1043690774, 1043690560, 3147926832, 3147926834, 1043690830]",commercial,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044730,"POLYGON ((8.4457461 48.9935306, 8.4459291 48.9934985, 8.445835 48.9932673, 8.445877 48.9932599, 8.4458701 48.9932431, 8.4458306 48.99325, 8.4458269 48.993241, 8.4456414 48.9932735, 8.4456469 48.9932868, 8.4457344 48.9935018, 8.4457461 48.9935306))",,,,,,,Karlsruhe,DE,6,76227,Wachhausstraße,Durlach,,,,,,,,,,"[1043690894, 1043691076, 1043690677, 1043691036, 1043690791, 1043690961, 1043690972, 1043690723, 3397300065, 3397300067, 1043690894]",commercial,1,,0,,,,,,,,,,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044738,"POLYGON ((8.4464543 48.9931383, 8.4465471 48.9931251, 8.4465558 48.9931365, 8.4465632 48.9931462, 8.4465155 48.9931675, 8.4468832 48.9935288, 8.4469568 48.9934968, 8.4469432 48.99348, 8.4469874 48.9934673, 8.4470217 48.9934574, 8.4470265 48.9934764, 8.4471185 48.9934639, 8.4469682 48.992999, 8.4468777 48.9930124, 8.4468797 48.9930211, 8.4468549 48.9930255, 8.4468532 48.9930163, 8.4464318 48.9930771, 8.4464343 48.9930841, 8.4464543 48.9931383))",Atruvia AG,,,,,16,Karlsruhe,DE,4,76227,Wachhausstraße,Durlach,,,,,,Gebäude 16,,,,"[1043690759, 6806697061, 10009314071, 6806697062, 1043690975, 1043690724, 1043690472, 1043690514, 10009314086, 1043690670, 1043691034, 1043690784, 1043690577, 6806697065, 6806697063, 6806697064, 6806697066, 6806697067, 6806697058, 1043690759]",commercial,5,,0,,,,,,,,,,,,,,,,,it,,,,,,,,,knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044754,"POLYGON ((8.4453934 48.9932597, 8.4455052 48.9935344, 8.4457088 48.9940344, 8.4459001 48.9940009, 8.4456994 48.993508, 8.4456119 48.993293, 8.4455847 48.9932262, 8.4453934 48.9932597))",,,,,,,,,,,,,,,,,,,,,,"[1043690611, 3397300070, 1043690766, 1043690530, 3397300069, 3397300066, 1043690928, 1043690611]",commercial,4,,1,,,,,,,,,,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044759,"POLYGON ((8.4458629 48.9944148, 8.4465232 48.9942955, 8.4464509 48.9941232, 8.4461659 48.994174, 8.4461262 48.9941468, 8.4460908 48.9941519, 8.4460769 48.9941922, 8.4457922 48.994246, 8.4458629 48.9944148))",,,,,,,,,,,,,,,,,,,,,,"[1043690648, 1043690805, 1043690584, 1043690951, 1043691061, 3397300078, 1043690556, 1043691081, 1043690648]",commercial,3,,0,,,,,,,,,,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,company,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044766,"POLYGON ((8.4461594 48.9939537, 8.4463703 48.9939167, 8.4460538 48.9931395, 8.4459385 48.9931549, 8.4458429 48.9931764, 8.4458701 48.9932431, 8.445877 48.9932599, 8.4461594 48.9939537))",,,,,,,,,6,,,,,,,,,,,,,"[1043691030, 1043690626, 1043690982, 3397300063, 1043690731, 1043690791, 1043691036, 1043691030]",commercial,3,,0,,,,,,,,,,,,,"Maps4BW (LGL-BW, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90044776,"POLYGON ((8.4485747 48.993337, 8.4485332 48.9932122, 8.4485224 48.9931796, 8.4483799 48.9932004, 8.4483758 48.9931886, 8.4483605 48.9931911, 8.448348 48.9931931, 8.4483512 48.9932041, 8.4483459 48.9932049, 8.4483067 48.9932111, 8.4482612 48.9932177, 8.4481478 48.9928837, 8.4482276 48.9928712, 8.4482184 48.9928486, 8.4482332 48.992835, 8.448224 48.9928306, 8.4482651 48.9927701, 8.4482328 48.9927563, 8.4482368 48.9927518, 8.4482559 48.9927591, 8.4482754 48.9927675, 8.4483285 48.9927958, 8.4483776 48.9928253, 8.4484238 48.9928557, 8.4484545 48.9928785, 8.44849 48.992907, 8.4485232 48.9929389, 8.4485547 48.9929719, 8.448581 48.9930059, 8.4486037 48.9930421, 8.44864 48.9931067, 8.4486584 48.993141, 8.4486726 48.9931931, 8.4486807 48.9932227, 8.4487166 48.9933389, 8.4486113 48.993354, 8.4486045 48.9933326, 8.4485747 48.993337))",Atruvia AG,,,,,18,Karlsruhe,DE,20,76227,Fiduciastraße,Durlach,,,,,,Gebäude 18 (Personalabteilung),,,,"[1043690801, 5906206822, 1043691006, 1043690755, 1043690524, 10009314077, 1043690921, 1043690675, 10009931389, 10009931387, 1043690550, 1043690932, 1043690705, 1043691054, 1043690808, 1043690586, 1043690976, 1043690725, 1043690729, 1043690483, 1043690893, 1043690653, 1043691012, 1043690769, 1043690542, 1043690929, 1043690787, 1043690578, 1043690958, 1043690715, 1043691085, 587114230, 5906206821, 1043690624, 1043690980, 1043690858, 1043690644, 1043690801]",commercial,5,,0,,,,,,,,,,,,,,,,,it,,,,,,,,,knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90056584,"POLYGON ((8.4749048 49.0339153, 8.4749459 49.0338697, 8.4750756 49.0337262, 8.4747865 49.033614, 8.4746157 49.033803, 8.4749048 49.0339153))",,,,,,,Karlsruhe,DE,18,76229,Greschbachstraße,Grötzingen,,,,,,,,,,"[1043797412, 4787252034, 1043797393, 1043797220, 1043797192, 1043797412]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,metal,along,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90056596,"POLYGON ((8.4745467 49.0321091, 8.4745109 49.0321486, 8.4745411 49.0321604, 8.4745588 49.0321408, 8.4746956 49.032194, 8.4748121 49.0320653, 8.4745467 49.0321091))",,,,,Rittershofer Bedachungen GmbH,,,,,,,,,,,,,,,,,"[1043797011, 1043797268, 1043797276, 7143298334, 1043797399, 1043797069, 1043797011]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",2005,,,,flat,,,,,,,,,,,,,,,,,,,,,,grass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90056597,"POLYGON ((8.4741017 49.0327739, 8.4741451 49.0327904, 8.4742996 49.0326164, 8.4742562 49.0325998, 8.4741773 49.0325697, 8.4742312 49.032509, 8.4736377 49.0322826, 8.4734634 49.0324791, 8.4732899 49.0326746, 8.4738833 49.032901, 8.4739844 49.0327872, 8.4740633 49.0328173, 8.4741017 49.0327739))",,,,,,,Karlsruhe,DE,27,76229,Greschbachstraße,Grötzingen,,,,,,,,,,"[1043797163, 1043797319, 1043797101, 1043797421, 1043797313, 1043797353, 1043797112, 4787252260, 1043797397, 1043797168, 1043797348, 1043797196, 1043797163]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90056603,"POLYGON ((8.4733602 49.0333677, 8.4735298 49.0331801, 8.4733156 49.0330969, 8.473146 49.0332845, 8.4733602 49.0333677))",,,,,,,Karlsruhe,DE,31,76229,Greschbachstraße,Grötzingen,,,,,,,,,,"[1043797199, 1043797186, 1043797147, 1043797373, 1043797199]",commercial,,,,,,,,,gabled,,,,,7,,,,,,,,,,,,,,,,,metal,across,metal,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90056604,"POLYGON ((8.4744229 49.0337202, 8.4745793 49.0335475, 8.4742303 49.0334117, 8.4741249 49.0335281, 8.4742128 49.0335623, 8.4741618 49.0336186, 8.4744229 49.0337202))",,,,,,,Karlsruhe,DE,16,76229,Greschbachstraße,Grötzingen,,,,,,,,,,"[1043797351, 1043797265, 1043797460, 1043797304, 7573244597, 7573244598, 1043797351]",commercial,,,,,,,,,gabled,,,,,,,,,,,,,,,,,,,,LA-KA,,metal,along,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094509,"POLYGON ((8.4737102 49.0306275, 8.4742428 49.0305368, 8.4742001 49.030429, 8.4737156 49.0305116, 8.4736675 49.0305198, 8.4737102 49.0306275))",,,,,,,Karlsruhe,DE,13a,76229,Greschbachstraße,Grötzingen,,,,,,,,,,"[1044332998, 1044333045, 1044333213, 6284643906, 1044332774, 1044332998]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094511,"POLYGON ((8.4732629 49.0305192, 8.4732758 49.0305166, 8.4732504 49.0304626, 8.4734912 49.0304138, 8.4733198 49.0300505, 8.4731629 49.0300823, 8.4731376 49.0300287, 8.4732674 49.0300024, 8.4732304 49.0299238, 8.4731499 49.0299402, 8.4731522 49.029945, 8.4731062 49.0299544, 8.4731039 49.0299495, 8.4729809 49.0299744, 8.4729734 49.0299585, 8.4729352 49.0299662, 8.4729427 49.0299822, 8.4727805 49.030015, 8.4728175 49.0300935, 8.4727536 49.0301065, 8.4729756 49.0305775, 8.473038 49.0305648, 8.4732629 49.0305192))",,,,,,,Karlsruhe,DE,2,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[6534384071, 6534384072, 1044332923, 1044333081, 1044333019, 1044332848, 1044332789, 1044333057, 1044332893, 6534384065, 6534384063, 6534384064, 6534384066, 6534384070, 6534384069, 6534384068, 6534384067, 1044333221, 1044332965, 1044333104, 1044332918, 1044332798, 6534384071]",commercial,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094512,"POLYGON ((8.4716939 49.0302584, 8.4717568 49.030246, 8.4719476 49.0302081, 8.4720049 49.0301968, 8.4719577 49.0300943, 8.471814 49.0301227, 8.4718072 49.0301079, 8.4717716 49.030115, 8.4717359 49.0301221, 8.4717427 49.0301369, 8.4716466 49.0301559, 8.4716939 49.0302584))",,,,,Armbruster Bauelemente GmbH & Co. KG,,Karlsruhe,DE,6,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044332820, 1044332858, 1044333041, 1044332927, 1044332992, 7006492582, 7006492581, 7006492579, 7006492580, 7006492583, 1044333193, 1044332820]",commercial,4,,,"Maps4BW, LGL, www.lgl-bw.de",1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094513,"POLYGON ((8.472294 49.032915, 8.4725368 49.0328745, 8.4725169 49.0328231, 8.4724972 49.0327725, 8.4722544 49.032813, 8.4722645 49.0328391, 8.472294 49.032915))",,,,,,,,,,,,,,,,,,,,,,"[1044332861, 1044332996, 1044332884, 1044333042, 1044333212, 7573244678, 1044332861]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,,along,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094515,"POLYGON ((8.4722708 49.0334661, 8.4727742 49.0333805, 8.4727073 49.0332114, 8.472204 49.033297, 8.4722708 49.0334661))",,,,,,,Karlsruhe,DE,22,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044333145, 1044332925, 1044332818, 1044332795, 1044333145]",commercial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094517,"POLYGON ((8.4728501 49.0326998, 8.4724922 49.0327595, 8.4724972 49.0327725, 8.4725169 49.0328231, 8.4727282 49.0327879, 8.4727505 49.0328451, 8.472897 49.0328206, 8.4728501 49.0326998))",,,,,,,,,,,,,,,,,,,,,,"[1044333188, 1044332892, 1044333042, 1044332884, 1044333056, 1044333209, 1044333018, 1044333188]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094521,"POLYGON ((8.4716178 49.0307982, 8.4715554 49.0306415, 8.4712354 49.0306963, 8.47136 49.031009, 8.47168 49.0309541, 8.4718425 49.0309263, 8.4717804 49.0307703, 8.4716178 49.0307982))",,,,,,,Karlsruhe,DE,10,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044333060, 1044332840, 1044332880, 1044333184, 7143298340, 1044333001, 1044332874, 1044333060]",commercial,,,,Maps4BW,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094524,"POLYGON ((8.4726385 49.0304147, 8.472446 49.0299978, 8.4720513 49.0300762, 8.4722438 49.030493, 8.4726385 49.0304147))",,,,,,,Karlsruhe,DE,4,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044332808, 1044333178, 1044332960, 1044332904, 1044332808]",commercial,,,,"Maps4BW (LGL, www.lgl-bw.de)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094525,"POLYGON ((8.4716253 49.0302865, 8.4714333 49.0303191, 8.4714767 49.0304292, 8.4711404 49.0304863, 8.4711903 49.0306127, 8.4717186 49.0305231, 8.4716253 49.0302865))",,,,,Burst & Zick GmbH,,Karlsruhe,DE,8,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044333015, 1044333055, 1044332839, 1044333181, 1044332810, 1044332917, 1044333015]",commercial,,,,,1968,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094526,"POLYGON ((8.4724222 49.0330274, 8.4721963 49.0330654, 8.4721898 49.0330488, 8.4721143 49.0330615, 8.472158 49.0331732, 8.472175 49.0332167, 8.4725594 49.033152, 8.4725052 49.0330135, 8.4724222 49.0330274))",,,,,,,Karlsruhe,DE,20,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044333085, 1044332799, 1044332824, 1044332863, 1044332882, 1044333192, 1044333211, 7573244667, 1044333085]",commercial,1,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,eternit,along,brick,2.5,,#ccc8bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094527,"POLYGON ((8.4723328 49.0335247, 8.4723853 49.0336576, 8.4725515 49.0336294, 8.4727129 49.033602, 8.4728567 49.0335776, 8.4728692 49.0335755, 8.4728167 49.0334426, 8.472499 49.0334965, 8.4724929 49.0334975, 8.4723366 49.0335241, 8.4723328 49.0335247))",,,,,Wall GmbH,,Karlsruhe,DE,24,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044332954, 1044333013, 7573244601, 1044332852, 1044332817, 1044332877, 1044333217, 7573244602, 7573244609, 7573244610, 1044332954]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094529,"POLYGON ((8.4727598 49.0337205, 8.4729035 49.0336961, 8.4728567 49.0335776, 8.4727129 49.033602, 8.4727598 49.0337205))",,,,,Wall GmbH,,,,,,,,,,,,,,,,,"[1044333143, 1044333191, 1044332817, 1044332852, 1044333143]",commercial,2,,1,"Maps4BW, LGL, www.lgl-bw.de",,,,,gabled,,,,,,,,,,,,,,,,,,,,,,roof_tiles,along,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094530,"POLYGON ((8.4729913 49.0336831, 8.4732256 49.0336444, 8.4731243 49.0333806, 8.47289 49.0334193, 8.4729913 49.0336831))",,,,,,,Karlsruhe,DE,26,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044333059, 1044332896, 1044332794, 1044333224, 1044333059]",commercial,1,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,gabled,,,,,4,,,,,,,,,,,,,,,,,,along,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90094531,"POLYGON ((8.4720035 49.0327922, 8.4726939 49.0326768, 8.4729608 49.0326321, 8.4729089 49.0324989, 8.472642 49.0325435, 8.4719516 49.032659, 8.4720035 49.0327922))",,,,,,,Karlsruhe,DE,18,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044332821, 7573244668, 1044332930, 1044332994, 7573244669, 1044333194, 1044332821]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,flat,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,#DDDDDD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90116292,"POLYGON ((8.4708256 49.0315812, 8.4708599 49.0316666, 8.4709336 49.0316539, 8.4709435 49.031632, 8.4709741 49.0316267, 8.4710201 49.031658, 8.4710102 49.0316763, 8.4710507 49.0317029, 8.4711056 49.0316917, 8.471138 49.0317171, 8.4711957 49.031707, 8.471211 49.0316716, 8.4711741 49.0316498, 8.4711894 49.0316131, 8.4711506 49.0315889, 8.4711633 49.0315576, 8.4711263 49.031534, 8.4711389 49.0315021, 8.4710975 49.0314762, 8.4710444 49.031485, 8.4710336 49.0315204, 8.470984 49.0315275, 8.4709489 49.0315033, 8.4708949 49.0315104, 8.4708859 49.0315352, 8.4708562 49.0315382, 8.4708424 49.0315783, 8.4708256 49.0315812))",,,,,,,Karlsruhe,DE,15,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044683648, 1044684323, 1044684226, 1044683819, 1044684316, 1044683637, 1044684095, 1044684150, 1044683862, 1044684003, 1044683681, 1044683885, 1044684410, 1044683734, 1044684189, 1044684238, 1044683928, 1044684066, 1044683769, 1044683968, 1044683667, 1044683802, 1044684300, 1044684357, 1044684024, 1044684124, 1044683835, 1044683648]",commercial,,,,Maps4BW,,,,,,,,,,,,,,,,,,,,,,,,,LA-KA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,90116293,"POLYGON ((8.469927 49.0300196, 8.4699348 49.0300179, 8.470709 49.0298493, 8.4707156 49.0298622, 8.4708419 49.0298347, 8.4707835 49.0297195, 8.4707637 49.0297238, 8.4706166 49.0294334, 8.47061 49.0294349, 8.4697368 49.029625, 8.4697281 49.0296269, 8.4697309 49.0296324, 8.4699247 49.0300149, 8.469927 49.0300196))",,,,,,,Karlsruhe,DE,9,76229,An der Rossweid,Grötzingen,,,,,,,,,,"[1044683707, 6848086049, 6848086059, 6848086058, 1044683770, 6848086060, 6848086061, 1044684013, 6848086056, 6848086057, 1044684258, 6848086053, 6848086052, 1044683707]",commercial,,,,"Maps4BW, LGL, www.lgl-bw.de",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
